클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,986,0,0,0,17,11824,16494,43925,45731,22758,9955,6874,5302,4263,944,4040,8092,13394,31278,32814,18175,17288,20505,11431,37.5888206875,127.087305125
42,2932,0,0,0,349,9755,6710,21453,31288,65326,50292,61095,77367,79639,65090,45818,25366,19441,25115,20726,89161,161964,159957,4738,37.55686269777778,126.92373355555554
59,135,0,0,0,7,4551,7078,18268,24942,14782,6576,4879,4969,3720,1013,1407,590,3190,15996,16609,10016,8837,11676,6355,37.56605097333333,127.08438716666667
68,96,0,0,0,232,34431,53019,148796,221576,119948,51506,35124,32332,21257,5458,11158,19304,53590,146114,145323,79617,72850,91676,51976,37.484008015,126.9298187
72,113,0,0,0,134,1899,18214,79971,183526,106432,35699,22701,14079,9260,4451,19396,27644,70648,130851,55833,55761,75137,58755,5466,37.56979148,126.98300520000001
105,1108,0,0,0,95,11822,16802,91156,99799,68564,41915,38249,29455,22334,19532,14663,22327,54393,67957,56474,75635,65124,31588,25637,37.51278817,127.10047643333333
109,940,0,0,0,33,7846,14463,33090,35682,15942,7896,7636,6258,4457,2578,622,2032,3582,18041,24165,14497,15449,19601,8900,37.451568,127.159845
164,86,0,0,0,33,2785,4405,5778,32448,51505,22877,14142,8935,16723,8289,4005,13417,13147,14134,2234,28501,47699,45273,2720,37.555271555,126.93701925
170,850,0,0,0,2,5761,9315,26503,21591,10178,6488,5280,3740,2894,1152,596,3487,5336,17880,17283,8535,8334,10932,6102,37.545548318,127.14289266
185,2,1,2,0,14,6938,19029,60731,51528,22956,13052,7733,8180,4656,2042,2099,6867,13287,40208,39444,21400,21246,24944,12367,37.604563434,127.0258873
187,756,0,0,0,3,2342,4487,11187,4744,3,3648,1995,573,331,2060,1456,2272,1529,1874,6437,3131,2700,4349,3625,37.539729,127.223427
196,7524,1,0,0,4080,31614,29847,82196,24534,17270,4056,1616,2252,1539,3648,3799,1420,12958,40802,46497,8616,5218,24654,25238,37.507503835,126.891694925
213,302,0,0,0,2,5363,13771,34244,26982,12887,8878,6794,6437,4446,1259,745,44,6527,27652,27582,14962,12965,18183,9425,37.54929975333334,126.83635376666666
246,405,1,0,0,8,1480,571,15521,17023,8748,5519,3793,3363,3053,2459,3154,3542,3530,4466,9702,5675,5559,8225,3114,37.471016,127.126746
257,227,0,0,0,52,2907,983,7204,54270,22306,2709,1119,2267,1627,3152,3614,5500,16330,41273,2001,1443,1182,4261,4360,37.559621325,126.96425143333333
261,6,0,0,0,12,2282,2176,5124,7922,3955,1899,1127,1016,926,765,383,1060,1292,5276,4081,2843,4306,4882,2259,37.566203056,126.97711092
279,242,0,0,0,13,3046,1886,7560,7820,3955,1361,989,1153,715,184,1399,1199,2660,7528,8115,4094,4324,4182,2837,37.440952,127.14759
281,46,0,0,0,0,2736,4688,16871,18942,26328,9556,6544,1126,3624,2665,5,791,1071,4924,10860,12752,7865,6602,5616,37.524540255,126.876294
305,3793,1,0,0,193,13555,2561,26378,37545,21866,8026,11026,17868,21790,19663,15705,19704,38995,63443,32399,24351,58823,49097,11326,37.540408,127.069231
346,12,0,0,0,3,1485,405,5246,8242,8577,4227,1507,676,1297,567,1775,3843,5679,6918,2149,33,753,4028,2626,37.521805205999996,126.90501986
350,6953,0,1,0,3265,25177,26413,82045,104367,51267,12925,12956,12292,9497,3248,1234,4198,23393,79433,80972,34784,23028,45715,25411,37.48068151333333,126.9526396
352,4032,0,0,0,74,4336,3854,21192,58998,14944,9764,5852,4280,3932,2826,5324,3524,12744,24978,11272,4982,7800,11228,9086,37.492686,127.11819
358,134,0,0,0,12,429,2394,3992,8221,2648,2277,2139,3628,2919,2388,1273,1123,1912,3520,2594,5390,8324,10309,348,37.53491479,126.9869169
373,2827,0,0,0,298,10132,15064,44970,47695,18590,9673,7906,8102,4803,1831,1438,3603,6222,35530,35380,19463,17061,20248,11237,37.49214327,126.82387880000002
383,22,0,0,0,6,530,236,4069,4127,2073,1803,1450,1406,438,571,283,1231,51,3593,3641,1566,1278,4018,1765,37.51297422,127.01160809999999
