클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
12,1438,0,0,0,28,11170,15631,47388,47682,23046,8344,6324,4421,2957,940,3113,6717,16094,35069,32854,17946,20230,16097,9366,37.5888206875,127.087305125
42,4001,1,0,0,509,12626,8183,24883,41880,79729,51073,56461,70780,72483,59890,41199,20815,13677,18495,19856,106047,161628,88684,14263,37.55686269777778,126.92373355555554
59,161,0,0,0,1,4701,8141,16688,18266,14621,6719,5583,4459,2998,1547,953,1922,3391,12705,16695,9252,11193,8416,5341,37.56605097333333,127.08438716666667
68,374,1,0,0,269,34256,54636,160482,249443,133963,50834,31534,28594,17051,3649,11112,24967,56097,162480,158565,82756,93848,72053,46973,37.484008015,126.9298187
72,83,0,0,0,105,1507,16615,80349,204337,112195,37079,22275,10681,7619,7842,23971,29740,74606,136415,53911,63640,76144,37619,11552,37.56979148,126.98300520000001
105,1960,1,0,0,130,10590,19988,96609,115238,75375,51792,49698,36068,32083,23657,21258,21517,44275,82934,54371,107947,97806,39735,25432,37.51278817,127.10047643333333
109,1040,0,0,0,27,9136,14899,36185,40565,16920,8636,8438,6708,4816,2543,326,2384,4743,23006,26194,15627,18646,14810,7177,37.451568,127.159845
164,164,0,0,0,30,2865,1870,4857,31007,47523,22175,11037,5977,14300,5402,6495,14956,16359,16391,3687,31958,36447,23978,1341,37.555271555,126.93701925
170,949,0,0,0,1,5822,10360,27808,24132,9077,6860,4581,4377,2706,438,2359,3379,7196,20422,18267,8931,10046,8763,5163,37.545548318,127.14289266
185,1,1,0,0,10,6906,20042,65488,56178,24844,14070,8089,7001,3757,751,2188,6403,17093,46736,41785,21808,27265,16982,11617,37.604563434,127.0258873
187,983,0,0,0,6,2685,5676,14174,7213,1432,1027,278,1086,774,612,1500,171,691,3961,8892,3523,1674,5595,2858,37.539729,127.223427
196,11237,1,0,0,3772,28059,30036,91546,28163,22422,3782,683,3096,935,2372,2351,4475,11782,48027,49293,7563,13094,20802,25713,37.507503835,126.891694925
213,932,0,0,0,0,5132,15075,37939,35305,14774,9454,8172,8044,3206,589,725,2759,10596,32690,30647,16132,16483,14417,8133,37.54929975333334,126.83635376666666
246,206,0,0,0,10,1990,831,17455,19704,10591,6721,4089,2504,2602,2159,2257,2569,2477,5218,8890,6274,7445,5480,2461,37.471016,127.126746
257,315,0,0,0,28,2363,909,7446,61928,24928,3470,1457,2818,1819,3802,4300,6370,19507,43863,2548,1541,2116,2854,3792,37.559621325,126.96425143333333
261,1,0,0,0,4,2243,2113,5406,9205,4510,2034,1249,1320,1030,582,436,1230,2077,6400,4915,3182,5158,3650,2212,37.566203056,126.97711092
279,268,0,0,0,3,2526,2239,7962,8457,3765,1107,864,1049,388,1206,1163,1371,2776,8303,8256,3582,4858,3441,2120,37.440952,127.14759
281,71,0,0,0,1,2349,5085,20731,14610,26262,8914,7330,4843,5494,3543,557,920,2914,6528,9793,16115,5449,3503,4570,37.524540255,126.876294
305,5080,0,0,0,227,13584,3097,30540,45107,23422,12918,11789,19029,21552,15268,15731,19356,37516,62211,31889,32992,40504,14487,3785,37.540408,127.069231
346,16,0,0,0,5,1576,997,7081,8385,8823,5604,3415,1805,4590,1816,2300,5883,9085,8650,2797,238,2014,2986,2563,37.521805205999996,126.90501986
350,9062,0,0,0,4544,23646,26923,90454,110935,57752,16701,12656,14538,6458,2884,1723,6471,26359,84605,86474,34445,37653,35508,23422,37.48068151333333,126.9526396
352,4974,0,0,0,132,4878,3986,21222,68716,17692,9628,5012,3980,3600,5014,5720,5226,15222,28500,11310,7988,8648,7868,6468,37.492686,127.11819
358,140,0,0,0,10,586,1409,4499,11068,3259,2551,1748,2018,2210,1154,434,1684,1812,4421,1916,4595,8871,3144,705,37.53491479,126.9869169
373,3815,0,0,0,277,10494,16763,51081,51934,21545,10827,9775,7636,5550,2490,2129,2112,12529,40488,38741,19468,20776,15067,9839,37.49214327,126.82387880000002
383,36,1,0,0,0,400,995,2632,3841,2314,1421,1354,1178,740,818,858,2635,1821,3574,4214,1615,2868,2677,2029,37.51297422,127.01160809999999
392,1297,0,0,0,55,8551,10502,28197,32691,17235,6477,3596,4377,2744,994,1417,3899,9919,23936,19398,10823,14003,11495,5636,37.49989383,126.91022913333335
404,169,0,0,0,8,4053,5014,22493,15132,13389,7851,6583,4194,3065,2726,557,1082,995,4012,13164,7950,8594,8856,6571,37.563535,126.903326
418,1145,0,0,0,1,3276,6147,17891,9084,4388,3266,2778,2823,1734,319,2426,580,3148,7604,12547,5512,4918,7596,3195,37.541723,127.206901
431,5096,1,0,0,1721,15122,12783,48127,72011,40111,13937,13304,13477,11551,9571,8391,11958,21519,72897,47486,19549,28137,17017,11440,37.56094127,127.03509615
442,3196,0,0,0,74,1614,19906,52434,240131,127631,33371,19060,16576,13803,6294,2312,17136,64643,173122,65888,51585,51724,21172,335,37.544952768,127.05473466000001
455,799,0,0,0,193,5011,42867,121778,384443,383648,139896,59194,31038,35580,6478,45751,62351,139468,232920,151328,154051,209651,120452,29529,37.497742557500004,127.026885275
456,1131,0,0,0,67,9551,13942,47530,37279,13627,11013,9485,9240,5048,3174,2098,4499,12639,32270,45250,19418,27725,22262,18176,37.53317656666666,126.90134478333334
477,601,0,0,0,18,9467,11723,32480,49604,18566,7145,1935,5954,7027,4498,4027,8185,23772,37715,25940,12147,9351,10894,9084,37.547962,127.07465
501,367,0,0,0,4,1346,7534,41768,132675,29166,4967,1291,3203,2384,5169,12711,17485,41887,86695,14582,13526,11064,5190,429,37.565609438,126.96661673999999
502,2289,0,0,0,1984,10004,20725,57971,59931,29505,17214,9640,7552,4740,1056,9982,19123,28236,63722,50351,25594,26682,20375,12604,37.614854772499996,127.065259675
