클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2176,874,92,34,672,1284,1566,2522,2718,2398,2070,2316,2756,2916,3296,3544,3230,3978,4064,2950,2450,2630,2832,2220
1,5708,801,0,0,367,5946,7034,10819,15052,13059,12404,13306,14783,15687,15804,16152,16717,18382,20402,19465,18873,16386,14297,9888
2,0,0,0,0,0,24,130,88,88,56,62,26,104,54,68,78,292,276,104,58,40,22,2,6
3,292,4,0,0,264,402,921,1415,1855,1464,1464,1580,1993,2035,1923,2263,2431,2246,2700,2171,1536,1743,1688,923
4,1502,744,380,162,1768,3164,3762,7870,9776,6778,4092,3418,3882,4262,4100,3998,5400,5586,7366,5438,4206,4154,4594,2446
5,22,0,0,0,0,7,35,278,379,262,251,228,282,199,237,221,237,202,247,175,148,119,128,79
6,95,0,0,0,6,382,955,1341,1376,565,575,683,1276,779,699,957,1198,820,1154,1361,1117,853,888,431
7,72,0,0,0,0,48,202,525,663,338,145,188,292,257,316,313,376,485,647,517,414,348,405,238
9,71,43,0,0,92,273,739,1372,2048,1373,1542,1442,1544,1728,1942,2183,2105,2784,2065,1535,1637,1912,2758,936
10,0,0,0,0,0,0,60,212,432,146,167,162,146,134,126,233,161,196,402,462,243,176,152,66
11,254,6,0,0,784,432,612,2082,1940,1146,1316,964,814,480,586,542,1648,688,1330,1804,1454,1250,1348,750
12,1723,60,0,0,3319,4670,8737,27195,27917,13507,9970,10210,10179,11155,11854,12506,14552,19659,29257,34979,21962,18416,17236,11189
13,45,0,0,0,76,119,302,799,596,410,284,274,523,515,334,457,428,434,462,438,290,311,314,184
15,0,0,0,0,0,34,866,1758,1200,1058,552,636,672,610,524,760,564,500,860,1220,690,702,1050,196
16,46,0,0,0,518,838,278,1642,2710,2278,1752,1464,1800,1606,1404,1764,1422,1546,1754,1852,1358,1256,1206,654
17,182,60,123,75,1162,1666,1742,5102,17643,6809,2401,1888,1928,1823,2015,2506,2434,5085,12194,3359,2304,2280,1883,1045
19,120,0,0,0,36,186,366,1087,1665,1207,746,730,614,754,726,887,913,1154,1430,1159,794,880,771,277
20,1,0,0,0,0,0,130,312,167,227,101,88,96,61,56,44,17,26,16,13,39,17,46,31
21,3421,1205,645,761,5619,5344,8136,14782,20404,15526,12386,11641,11469,11782,11833,13739,15075,16483,20318,14431,10750,10803,9743,4650
22,4,0,0,0,0,80,230,332,440,368,114,158,200,234,148,118,168,72,120,192,144,50,18,8
23,601,24,0,0,678,1479,2532,4481,5274,4593,3385,3176,4327,3971,3281,3444,3882,4464,3919,3986,3487,3029,2728,1850
24,118,0,0,0,0,392,1316,2734,3888,2576,1902,2030,2160,2160,2120,2254,2256,2746,3072,2974,1960,1598,1568,1060
25,14,8,0,0,2,34,4,48,72,16,34,26,26,24,28,44,40,62,82,134,58,58,70,54
26,0,0,0,0,0,100,118,542,1194,1060,750,666,718,648,654,552,674,824,1158,1114,648,816,560,224
27,0,0,0,0,0,0,458,774,1138,486,368,312,310,290,326,334,178,316,712,830,640,668,682,438
28,6,0,0,0,0,72,186,282,258,226,114,88,132,108,146,202,390,454,768,748,714,626,592,436
29,28,0,0,0,0,99,479,1683,1950,908,654,483,561,560,573,590,606,830,883,1080,716,611,611,408
30,2156,228,228,147,3063,4395,6324,13595,14396,10943,10309,10800,13188,11811,11897,14794,15072,16406,20822,20385,13852,12114,11369,7476
31,997,318,66,7,357,957,1541,3477,3635,2902,3057,3194,3645,4123,3976,4459,4890,5090,6113,5946,4024,3783,3880,2484
32,16,0,0,0,8,140,194,212,674,658,488,252,240,404,410,394,178,644,890,566,302,172,244,68
33,3,0,0,0,0,3,399,1026,1523,670,455,419,414,392,365,424,391,373,419,293,195,117,160,35
34,214,38,116,57,187,354,390,790,1601,1371,861,693,540,563,609,541,711,723,656,282,214,136,127,71
35,3675,220,0,0,4215,22560,54355,128560,227010,138075,59260,46685,49540,49765,51240,58190,72500,111195,151195,119975,79560,74015,54235,30260
36,450,16,0,0,352,1678,3066,6696,5376,3526,1976,2206,1494,1428,1208,1028,1156,1546,2880,3934,1726,1664,1936,1466
37,2470,380,0,0,2251,3986,6805,15265,15517,11297,9055,9069,9625,10072,10015,11239,11962,13345,14894,13404,9884,9547,8422,5030
38,782,162,8,0,774,1298,4200,9366,11612,5970,4268,3794,4178,4134,3772,4058,4360,5894,8988,5382,3604,3150,2944,1750
39,254,47,0,0,129,303,759,1301,1286,830,720,602,552,480,470,554,650,1796,1518,714,528,572,545,376
40,554,68,18,0,94,552,2538,6690,5150,3526,2006,1712,1136,1316,1112,1054,1242,1446,2830,3338,2506,2364,2470,1554
41,0,0,0,0,0,0,4,18,29,22,31,6,15,8,22,4,35,8,0,27,54,43,23,11
42,45318,4844,2933,2121,3612,42210,82845,191863,216055,175868,131201,126784,144956,166404,159971,174335,198520,241899,312676,260869,209013,226765,229236,152908
43,62,0,0,0,0,194,944,1852,1600,1302,828,836,920,982,918,882,1096,1240,1358,1406,1058,1208,1034,682
44,32,0,0,0,0,44,79,95,208,111,131,94,111,105,132,95,105,137,133,103,142,155,103,54
45,112,0,0,0,304,868,756,2084,3080,1886,1508,1528,1572,1496,1738,1756,2026,2758,2292,1864,1918,2208,1722,1172
47,394,10,0,0,356,904,1726,3528,4446,2992,2456,2310,2520,2540,2716,2660,3018,3026,3522,3086,2376,2112,2350,1266
48,1353,53,13,0,1039,4019,5940,12654,16279,9767,6996,6066,6801,6829,6613,7420,7769,10649,14227,10502,7546,6902,6885,3942
50,61,3,0,0,0,47,210,1197,695,261,358,162,201,249,205,161,164,164,160,188,150,178,122,105
51,416,0,0,0,100,1044,4208,14780,7952,5632,3508,4464,4412,3568,3084,5084,4448,4304,5624,5580,3876,3108,3744,1780
52,109,50,0,0,6,42,128,277,1113,250,40,23,28,41,52,70,159,451,829,235,52,35,47,81
53,5,0,0,0,0,102,373,618,737,640,380,348,591,630,427,341,287,428,482,493,376,366,292,145
54,4,0,0,0,0,0,822,1630,3554,1168,602,388,622,470,634,514,836,848,1272,1066,772,688,634,554
55,452,8,0,0,181,329,1420,2496,2254,1009,940,918,907,871,916,851,1017,1053,1117,1549,1312,1059,990,802
58,102,0,0,0,80,80,284,1146,860,472,308,208,144,208,216,290,266,362,902,990,654,450,650,436
60,1969,310,138,80,688,3124,6722,15412,20847,13717,9311,8912,9296,9981,9369,10785,10968,14250,19367,15394,10962,9840,9052,5397
61,0,0,0,0,0,0,122,148,207,188,138,112,150,138,159,173,162,206,329,110,61,21,16,0
62,1528,46,0,0,30,614,2658,7733,12139,8776,4023,2895,3365,3268,3439,3490,3426,3639,4011,3965,3046,3085,3298,2809
63,192,0,0,0,0,317,315,501,1165,1309,1108,981,1041,1301,1387,1406,1535,1796,1941,2041,1939,2155,2212,1427
64,0,0,0,0,0,2,88,670,1468,252,166,134,182,178,170,112,206,224,444,324,212,188,148,112
65,608,240,150,120,1204,2178,5266,12714,24182,12902,6990,5982,6642,7016,5948,6284,7260,11068,14348,10088,6966,6498,6042,3534
66,830,630,75,0,2,533,521,659,2009,1022,1140,1210,1023,1023,1206,1674,1819,1862,2347,2323,1644,1613,1530,1027
67,775,111,0,0,1015,1585,3431,6787,8923,5128,3240,3086,3382,3286,3186,3859,4232,5008,6224,5505,4072,3354,2918,1853
68,2232,195,309,230,963,13286,37688,84719,99760,70127,39348,28820,30533,28569,27861,34723,38856,49249,74268,68109,51271,48846,47172,31894
69,8311,1484,466,582,7091,18905,32118,58847,72895,51559,38734,38040,42590,43137,43582,49502,54982,62715,83576,85149,64036,57684,53675,36071
70,188,2,0,0,272,1018,1260,2892,2372,1682,1150,1100,866,1004,960,756,868,712,890,1248,644,692,906,780
71,52,0,0,0,58,62,284,590,702,548,380,468,482,518,452,528,548,494,690,412,396,362,312,118
72,0,0,0,0,0,30,211,653,1207,668,372,163,147,227,132,99,109,495,735,145,150,117,175,87
73,652,48,0,0,500,946,1500,4206,3874,2354,1486,1728,1802,1902,1492,2056,2456,2434,3374,2600,2140,1862,2236,1282
74,138,34,0,0,37,154,614,1177,1913,1153,1206,1049,1388,1195,1318,1168,1384,927,1113,813,643,515,492,330
75,1,0,0,0,0,9,24,77,92,12,19,18,4,25,5,14,34,26,1,0,2,4,11,8
76,314,12,0,0,0,135,436,564,750,386,425,403,447,606,675,984,1167,910,1065,908,907,863,931,547
77,120,100,34,30,84,222,298,600,2436,1560,762,696,712,946,774,690,906,1044,2018,1022,868,1016,856,310
78,734,0,0,0,0,362,2466,4799,7468,9971,7180,6454,7997,8408,7535,8859,9659,10385,10675,8234,7183,7507,6859,4123
79,26,0,0,0,14,200,354,802,330,480,356,398,440,360,546,742,732,770,1098,1514,848,478,622,368
80,20,0,0,0,0,234,134,562,862,196,36,58,64,70,8,158,156,128,392,572,248,206,294,400
81,170,0,0,0,0,412,1570,3566,3432,2688,2078,2208,1902,1908,2118,2670,2308,2168,2446,2718,1810,1332,1286,850
82,3780,405,126,100,367,2720,6381,16030,17932,19277,14403,13290,14559,14789,14220,15394,17186,19937,23685,23844,18153,18967,16828,9304
83,108,2,0,0,129,310,736,1099,2082,1415,1070,1174,1422,1493,1618,1510,1549,2069,2277,1696,1296,980,790,678
84,122,0,0,0,318,266,842,1060,1530,466,200,260,140,192,474,340,524,572,916,1074,740,830,804,480
85,181,0,0,0,4,508,735,2426,2468,1191,769,534,659,747,623,526,839,1364,2328,1933,1320,1284,1719,988
87,184,28,0,0,74,328,800,2460,2064,1376,992,972,1256,1402,1398,1484,1474,1738,1754,1420,1060,838,916,484
88,120,0,0,0,0,208,1292,2760,5280,3964,3116,2988,3672,3350,3012,3102,3318,4156,3590,2906,2078,2392,1838,1262
90,376,73,2,0,173,675,1486,3279,3108,1824,1194,1263,1374,1444,1447,1562,1687,2349,2784,2670,1759,1357,1583,1162
91,286,0,0,0,344,618,634,1540,1758,1468,1394,1282,1432,1588,2096,2296,2982,3022,4334,4276,2856,2374,2272,1506
92,702,0,0,0,706,820,1356,5594,12160,6572,2954,2326,2338,2694,2648,2606,2568,2618,3374,2264,1802,1518,1706,830
93,28,0,0,0,326,2088,2722,6768,15881,8715,3663,1975,2686,1576,2288,1980,2782,4363,8767,3111,2190,2596,1911,558
94,273,54,0,0,110,457,467,2122,2257,1938,1423,1277,1640,2298,1518,1583,1576,1707,2153,1556,1095,1131,1215,692
96,12,0,0,0,0,121,266,258,963,1434,600,380,322,401,277,319,467,425,987,720,379,336,286,109
97,214,1,0,0,7,24,119,387,378,263,184,132,257,391,353,460,755,1003,1492,1617,1129,970,981,603
98,156,0,0,0,2,442,812,1540,1880,1212,818,888,990,1030,1222,1056,948,1304,1690,1636,1744,1542,1354,950
99,9,0,0,0,0,263,222,460,471,393,320,309,384,358,434,531,402,526,365,441,271,269,236,193
100,0,0,0,0,0,0,64,187,151,40,6,85,128,127,145,233,351,502,955,1207,650,432,562,292
101,1261,142,10,0,133,1163,1556,3245,4298,4410,1772,1205,1856,2555,3282,3894,4470,5593,8006,7206,6182,6401,6222,2495
103,31,0,0,0,0,78,313,767,692,438,246,69,51,52,16,61,273,293,620,878,726,504,434,345
104,291,26,0,0,189,836,922,1188,2439,1232,425,473,715,649,514,531,543,1328,1775,1065,1001,609,803,637
105,201,0,0,0,394,1152,2182,6168,8705,7105,3789,3205,2898,2431,2004,1525,1300,1098,1175,1975,3200,2606,2984,1045
106,3303,8,0,8,2932,11420,24384,55155,58983,37215,26549,25122,28523,27953,26901,30821,35086,39988,54651,53132,39193,33805,33173,22060
