클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
67,314,31,0,0,922,1506,2941,6937,9526,5546,3448,3041,3284,3226,3227,3566,4317,4934,5953,5479,3669,3992,2144,978
68,642,59,47,189,891,12984,36905,82772,103429,66794,34342,23988,24797,23824,26367,35349,38479,49838,74251,67078,50369,55180,28021,13827
69,3453,678,278,416,6134,18527,31935,54516,71167,46264,34593,32794,37423,40586,41285,49273,55894,64534,86606,81409,66339,59918,32399,15215
70,64,0,0,0,496,980,1426,2814,2338,1492,892,844,874,1052,1044,810,922,914,1074,1058,706,778,774,352
71,12,0,0,0,66,66,200,436,536,350,326,326,422,308,340,384,398,342,560,362,310,300,220,58
72,0,0,0,0,0,54,246,639,1034,642,348,82,183,173,216,82,97,416,670,163,178,147,59,17
73,210,24,0,0,588,1118,1202,3416,3986,2414,1306,1450,1762,1738,1950,1806,1994,2676,3342,2604,1766,2090,1336,602
74,73,2,0,0,62,150,477,1082,1846,1171,1269,1052,1423,1153,1427,1241,1217,959,983,872,614,639,387,194
75,1,0,0,0,0,14,20,10,36,18,5,3,10,18,5,7,7,12,6,7,9,14,4,2
76,149,3,0,0,0,64,296,355,588,374,397,462,575,577,707,1135,1240,1467,1542,1349,941,1036,596,253
77,134,32,54,114,220,288,260,348,1870,1166,514,504,728,854,522,760,874,1270,1510,778,742,960,364,64
78,203,0,0,0,0,361,2383,4139,6867,8634,6501,4898,6080,6507,6813,7247,7599,8149,8396,6404,6290,6714,3738,1945
79,100,0,0,0,0,146,450,710,538,620,668,388,432,490,628,834,754,870,1796,1428,720,542,256,202
80,4,0,0,0,0,366,206,388,566,252,22,52,82,94,70,112,106,124,200,392,122,234,172,88
81,24,0,0,0,0,344,1582,3376,3098,2348,2670,1826,1678,2002,1514,1836,1722,2022,2084,2168,1530,1210,780,294
82,1397,81,49,60,478,2321,5663,12664,17074,17047,13375,12004,12900,14486,14123,14653,15797,16827,21934,21258,16796,16977,7879,3716
83,69,0,0,0,174,269,1040,1242,2543,1733,1134,1096,1458,1844,2671,3206,3586,2925,2205,1545,982,761,414,242
84,74,0,0,0,314,408,758,1086,1250,692,300,316,212,236,290,432,548,628,894,1100,924,1000,574,332
85,52,0,0,0,15,453,716,2209,2542,1189,466,467,480,626,539,589,871,1260,2643,1840,1402,1547,609,274
87,46,6,0,0,8,318,800,1970,1858,1086,794,766,1036,1100,1076,1192,1230,1216,1486,1134,774,762,378,138
88,52,0,0,0,0,148,1064,2646,4176,2874,2466,2514,2728,2748,3050,2926,2688,3412,2838,2326,1982,2196,1318,642
89,5,0,0,0,0,16,6,40,188,60,27,40,19,14,3,16,4,17,129,118,69,38,19,17
90,122,4,0,0,178,547,1338,2660,2997,1743,1139,1043,1267,1116,1306,1452,1605,1734,2518,2326,1531,1403,874,397
91,76,0,0,0,292,528,600,1500,1398,1460,1302,1316,1626,1752,1878,2296,2646,2978,4380,4192,2418,2576,1336,532
92,234,0,0,0,568,736,1500,5304,11152,5688,2466,1626,1670,2258,2204,2376,2090,1912,2724,1764,1674,1828,1028,350
93,6,0,0,0,320,1852,1949,5118,10549,7287,2697,1499,1454,1303,1860,1928,2629,4128,6197,2166,2193,2214,614,192
94,52,20,0,0,113,377,581,1699,1878,1713,1599,1277,1377,1530,1280,1466,1336,1267,1552,1077,848,1029,438,192
95,56,2,0,0,196,132,236,732,900,596,542,490,518,556,676,584,672,624,826,574,512,646,332,106
96,0,0,0,0,0,95,231,324,939,1293,508,346,307,363,380,356,562,572,905,598,424,402,156,63
97,63,0,0,0,10,36,84,328,314,232,175,186,301,341,326,538,692,920,1572,1476,984,969,537,210
98,110,0,0,0,32,490,888,1454,2024,1316,650,824,902,966,1076,1010,1138,1298,1660,2140,1768,1854,910,400
99,7,0,0,0,0,299,190,375,474,334,296,195,336,371,350,286,361,262,272,309,226,242,92,44
100,0,0,0,0,0,0,10,194,151,16,40,70,99,41,121,166,227,543,866,1251,597,455,363,123
101,367,50,0,0,141,993,1905,3357,5060,4464,1607,1330,2045,2400,2358,3392,4134,5860,8521,6432,4846,7240,2238,986
103,0,0,0,0,0,106,343,707,536,331,122,12,8,79,8,152,254,366,679,1035,684,520,270,139
104,46,82,0,0,228,760,736,1643,2170,1919,673,452,631,598,503,649,564,1606,2663,1063,826,825,534,243
105,57,0,0,0,303,1270,2021,5700,8818,6420,3578,2975,2619,2197,1835,1508,1358,1620,1569,2106,3556,2807,787,242
106,968,0,0,0,3622,10686,20700,48532,53194,30828,21765,21881,25215,25514,25535,29986,32844,38344,52325,50371,34420,33178,17643,9081
107,38,0,0,0,0,16,364,408,516,390,322,456,622,678,764,946,1074,1190,1626,1764,1010,960,652,218
108,956,252,240,76,396,4708,5232,11184,17744,8440,6012,5460,5544,6264,5884,7644,7724,7584,12288,9496,6760,8824,4316,2360
110,10,0,0,0,16,155,143,428,514,522,310,364,277,366,299,206,349,611,1142,755,509,911,251,93
111,808,48,0,0,1348,3654,6662,11890,12526,12058,10820,12064,13826,15262,17016,17430,17716,16750,18382,16568,13878,13602,6364,3126
112,0,0,0,0,0,0,144,240,364,336,310,230,366,442,388,430,464,572,572,546,410,366,206,88
113,12,0,0,0,0,16,119,89,154,146,122,142,124,206,155,198,225,294,469,424,303,321,186,64
114,1,0,0,0,129,225,680,2201,3160,2110,848,849,921,1149,1155,921,1501,1635,2739,2266,1497,1616,832,254
116,7,0,0,0,0,0,101,81,135,7,33,39,53,13,35,13,233,219,63,86,47,83,72,39
117,14,0,0,0,16,33,207,886,698,263,154,124,165,190,159,95,72,132,114,145,105,180,63,58
118,218,57,53,20,425,585,1530,2688,2884,2681,1539,1957,2034,2160,2016,2244,2603,2620,2764,2286,1649,1723,1140,338
119,104,0,0,0,176,878,690,1194,1820,1002,1128,852,1096,898,1002,918,1048,1046,1394,1200,758,930,540,300
120,18,0,0,0,0,0,29,180,594,319,218,180,246,289,307,378,494,578,876,865,574,627,411,200
121,0,0,0,0,0,4,44,48,100,54,42,32,30,48,40,34,42,64,46,52,38,46,32,8
122,40,0,0,0,78,78,525,1909,2480,1223,434,444,410,420,486,498,534,631,1183,633,476,491,191,65
123,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,2,0,0,0,0,0,0,0
124,658,362,370,180,454,4728,3344,4762,6462,6302,3370,2370,1998,2100,2566,2662,3158,3602,4220,3778,3978,2776,1094,592
125,1119,126,0,0,3165,6566,6952,15697,11971,8100,6384,6554,6266,7386,7491,9795,12512,13446,18270,18501,12102,14880,8071,3416
126,484,0,0,0,1811,5313,10128,23798,25838,14964,10627,10669,12338,12436,12473,14615,16054,18745,25672,24693,16871,16196,8602,4421
127,446,276,77,106,785,1994,1772,4252,8892,5415,3402,3139,3532,3330,3293,3478,3265,4396,4578,3358,2636,2518,1395,928
128,4,0,0,0,53,70,241,934,537,361,155,316,269,278,391,447,476,483,832,333,321,292,124,73
129,0,0,0,0,0,0,74,155,131,107,45,46,78,53,122,157,165,211,242,193,238,210,122,0
130,61,0,0,0,45,452,275,704,1364,782,627,730,683,758,715,755,887,1062,1505,1079,749,746,487,180
131,846,229,229,184,683,637,2391,5600,8709,5839,3826,3194,3646,3424,3662,3839,4502,5198,7165,4385,4080,3784,2752,1071
132,244,181,149,101,708,332,1058,2219,4594,3836,1955,1524,1569,1651,1699,1642,2232,2783,3867,1973,1567,1526,927,309
133,1584,334,202,167,2033,6361,11058,22935,33065,23633,12973,10697,11463,11786,12029,15383,17025,24827,34913,24549,18717,21426,11218,5955
135,345,20,0,0,0,210,1055,1235,3085,2505,1960,2110,2085,2255,2565,2950,3195,3750,4495,4915,3535,3215,1670,935
136,36,0,0,0,202,440,938,1622,2536,1376,808,786,920,904,980,826,890,754,972,1008,440,592,350,138
137,77,12,61,41,1900,1360,1436,2197,3785,2161,1353,1125,922,1234,1121,1120,1274,1625,1867,1217,1023,997,624,493
138,198,0,0,0,1252,1722,2318,4464,3528,2312,1338,1426,1764,1854,1874,2098,2116,2222,3224,4120,2756,2884,1756,964
139,40,0,0,0,0,56,910,2182,2500,1044,444,546,642,522,552,606,692,692,602,468,366,322,254,120
140,0,0,0,0,0,86,640,2296,2856,700,168,38,184,94,254,482,596,1210,2598,2414,1206,850,544,364
141,0,0,0,0,0,0,38,19,29,77,126,73,40,13,12,1,2,1,1,1,0,0,2,0
143,42,40,50,56,416,550,392,640,710,632,618,536,418,444,520,426,528,740,954,460,382,320,182,84
144,0,0,0,0,0,0,11,24,32,8,13,9,11,18,24,14,17,80,28,9,9,7,10,0
145,16,2,0,0,138,124,450,1268,1494,570,476,198,204,208,302,336,308,392,620,944,428,394,270,110
147,94,0,0,0,28,614,1464,2330,3562,1918,1006,1302,1358,1592,1704,1620,1464,1996,2776,1960,1570,1422,726,330
148,154,110,46,20,280,1560,1117,1686,5065,3203,901,358,515,393,322,1059,986,1696,3609,926,678,1120,363,172
149,198,20,0,0,1060,994,654,1738,3272,2568,2030,2106,2354,2566,2578,2488,2744,2254,2598,1930,1694,1572,584,332
150,276,0,0,0,340,372,769,1485,3263,1663,1049,647,1200,1287,1235,1368,1775,1975,2552,1931,1646,1678,842,469
151,3,0,0,0,0,97,164,379,166,201,118,145,217,224,172,279,193,229,494,391,196,259,131,35
152,44,0,0,0,213,380,823,1543,4736,2885,1387,1399,1201,1348,1609,1678,1495,1738,2075,1080,1606,2078,733,297
153,866,0,0,0,2216,3616,3974,6538,16472,19948,12492,8744,8550,9042,9226,9900,10430,11524,13964,12232,9332,9776,5840,2112
154,92,22,0,78,516,672,2651,5739,4621,2707,2308,2372,2655,2984,2885,2654,3449,2824,1988,1866,1382,1265,769,315
155,6,0,0,0,72,470,1120,1566,2324,1154,474,284,357,369,342,422,720,810,890,428,334,448,250,62
157,36,0,0,0,0,102,89,309,696,460,316,280,290,237,320,384,299,449,672,605,356,397,230,117
158,12,0,0,0,102,618,1470,2646,3054,1538,708,692,734,654,708,616,798,672,1512,1660,844,920,492,148
159,130,0,0,0,183,601,1168,1820,2247,1273,680,561,616,564,584,695,997,1247,1564,1784,1304,1389,877,410
160,27,0,0,0,60,490,890,2032,2048,1275,870,983,949,1299,1165,1371,1471,1640,2325,2133,1124,1155,643,255
161,774,150,114,94,2289,3698,8141,17634,18563,12927,9805,9581,9937,10558,9784,10394,11713,12995,16530,16570,10989,11531,6310,2880
162,81,0,0,0,12,464,640,1496,1693,1494,1483,1361,1558,1572,1626,1887,1993,1876,1573,1379,1423,1507,962,458
163,220,0,0,0,376,564,1460,2764,2584,1788,1270,1420,1396,1532,1424,1524,1780,2062,2934,2988,2122,2040,1232,572
164,59,0,0,0,0,66,1850,2776,6610,3337,1565,1334,1577,1853,2028,2191,2317,3093,5162,5082,4379,3966,1981,1064
165,450,58,14,0,248,970,2728,7582,9606,5218,3484,2944,3510,3642,3684,3820,5684,6820,10548,9566,6196,5928,3632,2236
166,38,0,0,0,33,292,903,2232,1515,591,361,306,469,277,437,411,530,430,865,843,608,506,308,215
169,326,166,196,126,1144,7016,13073,22993,29816,21700,12795,12025,12812,12837,13273,15961,18563,21560,25353,25759,20611,29190,12497,5033
170,524,304,160,252,988,2548,2032,2660,2224,1784,1596,1056,2116,2116,1684,1980,2372,2900,3196,2640,2572,2292,1408,880
171,54,0,0,0,2,14,694,1708,2250,1436,950,862,904,1022,864,722,1106,986,782,1458,874,892,328,112
172,34,0,0,0,44,855,922,2274,5883,3100,870,676,940,868,955,1205,973,2458,2711,1316,1040,1180,460,161
173,45,0,0,0,75,771,1096,1882,4081,6213,3075,1846,1486,1441,1542,1903,2130,2573,3596,3962,3247,4755,1208,516
174,0,0,0,0,0,17,29,305,755,199,70,88,79,76,47,87,82,72,72,37,31,60,16,6
175,143,3,0,0,23,202,601,2171,3349,1423,611,849,649,631,580,755,969,1638,2832,2780,1345,1369,720,400
176,0,0,0,0,0,95,167,389,874,650,450,406,436,265,278,194,223,292,665,263,108,109,34,40
178,14,0,0,0,38,246,232,1106,1394,828,592,1102,822,738,852,950,1162,1202,902,518,312,404,186,42
179,4,0,0,0,0,16,34,22,84,52,40,6,16,56,30,6,66,72,58,174,30,90,30,6
180,27,0,0,0,81,524,632,1303,1611,734,464,546,527,641,636,811,868,980,1559,1385,957,1155,566,300
181,0,0,0,0,40,44,178,394,518,354,388,332,320,414,396,332,354,280,284,256,116,214,80,58
182,3563,316,193,156,6923,23665,49318,109158,123576,76799,48780,41326,44193,46050,46204,50072,57034,69692,97106,88051,60601,65839,34141,15837
183,0,0,0,0,48,88,66,52,82,204,116,132,146,72,110,120,112,130,118,166,64,82,54,16
184,377,0,0,0,217,1690,3965,7575,8005,5605,4723,4768,6307,6798,6432,6743,8002,7716,8687,6759,5561,7333,3635,1388
185,288,60,0,0,229,4060,11448,19581,31298,19341,13440,11833,13870,13063,13451,15118,17618,24246,41254,39364,26297,26922,15945,7289
186,364,48,77,157,280,2234,1799,3097,7463,8445,3873,2358,2076,2582,2787,2899,2940,3003,6061,3666,2945,2966,2075,1151
188,63,0,0,0,427,646,2265,4244,2804,1802,1402,1450,1519,1538,1519,1272,1787,1661,3320,3151,2171,2375,1109,464
189,76,0,0,0,4,220,1336,3942,3119,1832,1580,1931,2195,2122,2269,2995,3428,3670,5693,5098,3154,3997,1987,1023
190,197,66,89,108,1184,923,1773,4316,3984,2079,1383,1487,1506,1569,1602,1737,2549,3441,8118,7330,4056,3724,2178,944
191,15,0,0,0,23,603,1767,4088,4065,2773,1413,940,885,1068,831,745,914,789,603,709,499,331,335,111
192,558,310,122,78,546,1922,1696,3816,5552,4664,2480,2468,2914,2730,2628,3400,3246,4028,4702,3676,2906,3766,1950,1190
193,0,0,0,0,0,0,114,194,538,528,140,67,90,50,22,49,154,119,194,144,85,87,25,9
194,52,6,2,0,250,1486,2980,7206,11620,4430,2084,1726,2116,1658,1772,1698,1862,2742,3352,1640,1310,838,1118,744
195,1384,167,27,0,8586,6845,9989,18050,21590,12726,10380,11125,11894,10928,12622,13565,13324,13731,14698,12878,8543,7625,5000,2561
196,3363,314,188,138,4038,20087,39414,89479,90518,59777,35096,29995,33868,38345,33404,38746,47839,54530,76527,77883,59524,68558,32669,14494
197,0,0,0,0,0,0,536,1122,1918,1978,1292,1038,1218,1232,1486,1498,1812,1998,1836,1612,1442,786,274,30
198,72,18,0,0,0,152,326,1212,2450,1558,1044,1106,1298,1510,1556,1874,1912,2230,2182,1582,1242,1284,684,224
199,18,0,0,0,7,63,527,814,1362,838,592,533,586,557,549,698,856,836,1480,696,457,411,268,114
200,0,0,0,0,0,4,246,154,450,320,420,326,252,324,326,562,310,196,144,70,66,28,22,16
201,25,0,0,0,0,137,89,107,367,108,124,259,416,401,398,510,734,864,1081,1106,888,996,488,190
202,10,0,0,0,0,418,533,2886,4299,2337,1875,1405,2652,1587,1775,1664,1352,1640,2207,1901,1098,1223,646,303
203,3,0,0,0,76,98,239,430,575,373,195,183,176,175,146,136,155,182,211,92,42,98,56,13
204,297,6,0,0,2834,2628,2541,3093,4173,3923,3582,3039,3408,3760,3516,3752,4278,4285,4255,3952,3237,3516,1848,888
205,0,0,0,0,66,332,834,976,1624,1266,1464,1264,1324,1280,1686,2532,2316,2928,3288,3198,2554,2900,1292,564
206,248,2,0,0,662,858,842,1616,2958,2058,1940,1812,2112,2356,2470,2554,2984,3102,3122,2960,1882,1856,958,512
207,1222,278,240,218,5378,9710,14050,26912,34554,20618,14454,13540,14804,15446,14954,15798,17188,20038,24662,24772,17060,17410,9548,4050
208,68,13,0,0,0,20,301,1005,1410,984,673,623,619,659,661,697,668,922,1062,922,611,689,448,300
209,28,0,0,0,142,505,2559,5722,8933,5535,3768,3737,3417,3661,3880,4262,4789,5589,6405,5540,3641,3890,1765,458
210,174,0,0,0,692,1630,2506,4218,5624,3212,2472,2392,2762,2694,3104,3096,3440,2964,3470,2778,2002,2106,1422,822
211,268,142,58,32,1842,4074,6338,14484,17320,7710,5088,4596,4292,3930,3922,3756,4346,5078,9986,11082,8070,8646,4764,1736
212,52,0,0,0,0,205,376,872,1513,682,1223,728,831,200,425,665,381,523,1190,1423,1210,1362,580,353
214,60,0,0,0,0,258,1233,1932,5211,4233,2103,1650,1824,2184,2082,2199,2112,2595,3579,3048,1938,2988,1053,255
215,0,0,0,0,0,4,106,168,162,126,52,58,46,24,38,38,46,20,44,36,20,4,12,2
216,54,0,0,0,0,586,3343,7806,15324,12463,8211,6083,7996,8145,7989,9317,11734,15426,19794,15420,11127,11963,7140,2974
217,2175,183,132,132,3591,26088,41289,102564,149172,86139,52713,48057,54489,57525,55050,60270,69708,97278,138396,101832,76239,83148,38724,19440
218,0,0,0,0,0,11,70,173,140,74,35,108,48,123,145,124,199,247,481,509,292,308,226,71
220,140,46,124,32,130,570,1292,2900,5598,3020,1296,1274,1372,1630,1586,1964,2082,3174,4762,2746,1716,1660,884,420
221,54,132,64,134,162,1160,1498,1476,3898,1920,832,722,660,438,944,1144,1946,1892,3330,1680,1444,1706,774,358
222,221,0,0,0,3621,3550,2423,6205,6800,5498,4867,4265,6595,5975,6584,8579,9746,10006,9855,8325,7700,6258,3109,1143
223,186,90,0,0,764,866,2204,4770,4876,3124,2762,2542,2806,3174,3358,3610,3602,3302,3968,3902,2972,2830,1736,1022
224,4,0,0,0,0,122,572,820,854,684,606,690,822,750,924,928,984,1086,1576,1266,888,626,386,120
225,42,1,0,0,6,45,284,471,868,572,433,422,418,400,419,415,430,371,453,531,207,310,144,124
226,71,6,0,21,58,182,537,1074,1495,827,514,620,639,607,673,705,774,1092,1329,717,512,567,322,194
227,700,283,28,0,547,2398,6209,15164,18094,10822,6675,5872,6118,6509,6978,7827,8846,11410,15877,14378,9325,9370,4595,2241
228,150,2,0,0,202,505,841,1803,1875,794,931,909,834,621,646,936,1332,1359,1731,2548,1577,1354,853,336
229,24,0,0,0,120,248,548,610,1572,678,500,746,776,630,814,906,852,1044,1548,1064,976,1244,624,166
230,21,0,0,0,337,502,620,787,1169,1325,853,643,871,989,885,1101,1124,1177,1447,1056,1073,868,337,138
231,66,4,0,0,162,336,606,1548,1682,1150,930,1302,832,1098,980,966,828,898,922,1160,758,924,386,284
232,80,0,0,0,0,218,1249,3536,3015,1203,743,655,680,428,552,674,535,712,1478,2202,1382,1283,704,491
233,116,0,0,0,20,1076,1752,3152,4108,3340,2428,1500,1708,2384,1852,1952,1736,2620,2092,1564,1144,984,624,124
234,52,2,0,0,0,52,260,1022,1048,1012,362,454,514,460,498,478,626,460,746,762,476,688,262,68
235,272,4,0,684,4004,10176,11900,24512,29264,12324,9384,7424,8344,8664,8044,8660,13344,17924,26352,17628,11712,11208,5000,2156
236,16,0,0,0,0,26,250,702,862,620,460,498,456,354,402,370,458,620,614,178,208,370,146,76
237,8,0,0,0,0,0,186,222,576,400,266,188,230,322,334,262,298,194,152,230,210,230,120,46
239,0,0,0,0,0,0,479,1339,1913,629,412,423,403,536,497,416,343,771,1381,613,393,553,267,173
240,81,0,0,0,827,929,1045,1754,2213,1444,1945,1999,1852,1572,1812,1950,2168,1931,2268,1922,1242,1801,696,307
241,42,0,0,0,0,134,346,804,630,456,516,654,898,1034,1030,1486,1566,1614,2216,2254,1722,1886,970,376
242,124,22,0,0,368,998,1558,4624,4998,3222,2248,2046,2218,2020,2434,2572,2598,2976,3628,2560,2070,2222,1084,474
243,25,0,0,0,22,180,789,1088,1094,689,503,560,572,720,675,673,910,763,987,1221,900,835,399,135
244,220,0,0,0,179,1921,3453,10148,24541,9137,6898,7819,8336,8612,8748,10022,10884,11637,21494,9777,7412,8995,3946,1296
245,1636,538,314,1038,2960,4870,10254,31486,31884,15318,9638,8650,9476,9656,9736,11310,13890,17296,26804,25028,14992,14742,9404,4516
247,68,0,0,0,62,650,1228,1522,3652,2204,1710,1618,1500,762,1076,1332,1436,826,1760,1630,1320,1428,540,258
249,18,4,0,0,192,58,264,384,594,678,614,648,802,838,710,1044,1002,1102,848,804,750,900,252,100
250,0,0,0,0,0,29,58,64,229,152,27,38,13,24,13,6,36,45,79,54,44,32,33,12
