클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
52,119,26,0,0,4,60,132,342,1256,221,75,25,36,38,34,51,184,494,1363,233,106,73,25,68
53,5,0,0,0,0,14,471,506,693,608,410,326,520,607,399,398,346,508,507,499,344,338,297,138
54,4,0,0,0,0,0,740,1586,2600,1132,1042,250,546,408,294,440,872,660,942,888,698,612,552,376
55,535,14,0,0,120,292,1414,2874,2568,1208,1018,956,1077,1100,1003,1006,1237,1198,1337,1957,1415,1297,1168,935
58,144,0,0,0,36,50,174,826,792,298,262,256,240,188,106,130,192,200,630,806,638,494,600,402
60,2206,343,164,155,616,3661,7223,16617,21548,14931,9169,8242,8938,9441,9318,10330,10421,13765,19920,16469,11689,10244,9688,5517
61,0,0,0,0,0,0,84,110,203,126,138,110,107,108,131,118,154,151,201,67,19,22,21,8
62,1537,125,0,0,14,587,2445,8038,11174,8812,4092,2961,3141,3599,3509,3599,3649,3797,4016,4231,3161,3192,3374,2761
63,186,0,0,0,0,235,229,598,1087,1154,937,941,823,1128,1084,1366,1622,1724,1851,2004,2095,2181,2202,1532
64,0,0,0,0,0,8,78,312,1374,454,140,92,38,156,154,80,176,198,330,280,148,126,104,52
65,542,344,192,152,1216,2384,4304,11772,21440,13216,6338,5204,5414,5820,5522,5698,7054,9822,12986,10376,6928,6328,5164,3272
66,903,654,138,0,12,574,431,603,1633,1306,1059,1069,970,1203,1216,1458,1472,1692,2157,2288,1750,1392,1572,1117
67,764,144,0,0,1017,1434,3237,6329,9422,4947,3354,2799,3265,3028,3082,3706,4264,4791,5905,5409,4240,3644,2884,1881
68,2044,70,314,244,986,12825,37556,83850,101958,69810,35660,26386,26966,28155,25304,33020,36769,46628,71059,68362,50277,50025,49072,33518
69,8766,1648,596,652,7170,20110,32428,59492,76378,50200,38351,37728,42007,44636,46040,49465,54204,64726,82901,83107,66051,59121,54386,36037
70,218,6,0,0,222,576,1068,2702,2370,1534,920,936,712,962,962,692,838,600,832,1160,884,678,1114,784
71,70,0,0,0,50,106,274,404,566,550,292,290,308,458,340,378,452,564,500,380,358,374,252,102
72,0,0,0,0,0,11,196,511,1059,503,270,264,177,160,220,198,161,338,804,101,171,248,296,129
73,552,80,0,0,428,868,1260,2794,3766,2334,1440,1536,1328,1518,1456,1666,2264,2382,3250,2678,1496,1828,2004,1138
74,125,18,0,0,15,174,530,727,1738,1005,1158,883,1270,950,1103,1075,1218,967,1146,818,676,660,577,411
75,1,0,0,0,0,8,18,124,100,18,4,12,8,25,14,15,22,11,5,3,3,6,3,0
76,305,10,0,0,0,84,289,307,546,539,492,408,479,609,594,974,1115,1210,1589,1332,1074,994,1107,671
77,56,44,84,206,150,270,218,484,1828,1044,452,668,536,798,864,746,878,930,1546,866,750,680,856,280
78,542,0,0,0,0,540,2043,4929,7569,8780,6828,5101,6904,7256,7010,7570,8514,9686,12093,8316,7201,7613,6464,4116
79,164,0,0,0,14,168,372,624,626,440,540,394,432,534,550,786,722,830,1244,1424,982,622,776,276
80,20,0,0,0,0,252,186,692,792,366,134,56,60,54,80,152,224,112,300,240,204,76,316,236
81,130,0,0,0,0,290,1524,2690,2394,1828,1568,1444,1286,1762,1564,1590,1762,1892,1994,2328,1538,1234,1174,818
82,4042,337,97,130,306,2050,5953,14878,19201,19009,13010,11388,13090,14095,14641,14838,16932,20307,25353,24527,17911,17445,16041,9978
83,112,5,0,0,105,162,617,1279,2004,2136,1584,1078,1438,2201,3216,3775,4459,4226,3100,1975,1234,976,933,569
84,78,0,0,0,238,372,514,612,1350,476,306,378,276,394,324,364,512,572,736,1034,678,658,784,430
85,194,0,0,0,20,396,710,2018,2969,1447,657,648,715,714,688,723,1083,1743,2730,1991,1301,1270,1529,1021
87,134,16,0,0,56,258,808,1950,2036,870,692,746,1028,976,1002,1214,1444,1560,1710,1180,1002,916,818,498
88,176,0,0,0,0,130,958,2264,4412,2894,2390,2148,2280,2624,2502,2404,2556,3134,2994,2578,1854,1918,1694,1236
90,405,81,0,0,181,593,1590,2956,3114,1746,1061,1019,1258,1287,1493,1410,1686,2408,2747,2558,1760,1456,1585,1163
91,274,0,0,0,410,630,612,1246,1402,1388,1210,1170,1270,1668,1874,2038,2416,2750,4090,4022,2746,2426,1916,1426
92,520,0,0,0,756,788,1220,5426,9720,6610,2358,1728,2048,2378,2122,1954,1970,2152,2942,2098,1632,1706,1722,890
93,36,0,0,0,225,1775,1924,5655,13633,8002,2790,1873,1865,1687,1878,2268,2710,4514,8275,3238,2018,1872,1058,392
94,305,48,0,0,78,456,561,933,2002,1391,871,967,1051,1340,1339,1286,1382,1598,1962,1515,939,903,962,591
96,6,0,0,0,0,129,291,323,1065,1435,477,378,347,303,393,443,597,575,1175,836,452,444,354,131
97,245,3,0,0,8,37,118,397,253,228,183,141,171,212,269,514,511,859,1196,1519,1151,884,962,571
98,170,0,0,0,16,526,818,1190,1930,1246,700,770,988,1008,1070,1212,1254,1150,1550,1748,1786,1484,1472,1072
99,8,0,0,0,0,218,221,563,370,310,248,260,327,301,363,289,302,428,409,321,211,226,251,213
100,0,0,0,0,0,0,75,21,64,104,38,35,45,29,74,130,135,396,726,966,496,336,498,215
101,895,107,0,0,150,907,1108,3158,4820,5355,1721,1280,1682,2060,2473,2922,4008,5650,8694,7517,5694,5662,5236,2539
103,27,0,0,0,0,92,332,684,551,309,167,47,72,90,2,13,173,248,676,755,653,542,426,294
104,180,33,0,0,140,830,663,1766,2489,1489,759,557,679,694,518,409,538,1183,1308,904,708,691,877,683
105,210,0,0,0,446,1276,2157,6308,9025,7468,3638,2963,2749,2695,2175,1371,1174,1219,1506,1922,3307,2660,1714,977
106,3076,6,0,0,3616,10830,22967,52869,55351,35905,22976,22669,25779,26942,26458,28583,34568,41143,54875,52319,39671,33794,33056,21926
107,100,0,0,0,0,10,288,478,368,520,428,464,458,588,612,782,1032,1078,1458,1740,1216,1000,1032,510
108,2688,688,508,320,668,3672,4632,13460,14692,7700,6664,5108,5816,6608,6508,7324,8124,10408,13588,10176,8176,7416,8052,5532
110,15,0,0,0,70,232,208,318,497,380,192,256,232,257,323,284,340,608,1130,738,516,660,612,147
111,2620,314,8,0,1450,4562,6720,12300,13784,12574,11350,11972,14142,15158,15552,17566,19378,19896,20004,19006,15996,14160,13556,9318
112,0,0,0,0,0,0,112,28,260,304,334,212,322,422,360,478,502,518,622,570,406,318,348,212
113,36,7,0,0,0,21,197,185,238,137,161,108,113,155,136,167,199,277,382,437,276,257,248,128
114,6,0,0,0,220,504,828,2904,3359,2645,1025,821,1025,1108,977,1055,1351,1933,2929,2700,1925,1397,1374,551
116,21,0,0,0,0,0,23,46,141,59,18,11,34,23,13,16,37,194,78,79,69,72,107,100
117,58,0,0,0,5,59,313,783,1044,146,220,86,104,159,91,138,162,134,270,200,187,155,188,147
118,538,97,116,67,450,746,1759,3054,3362,2922,1882,2023,2294,2188,2433,2521,2880,3313,3486,2995,2124,1879,2317,958
119,468,0,0,0,102,512,562,990,1418,754,972,822,944,1284,1544,1478,1304,1404,1478,1394,1030,796,1090,700
120,53,0,0,0,0,0,38,149,501,356,251,217,241,280,348,328,528,671,1103,1040,749,630,615,460
121,6,0,0,0,0,32,68,46,14,60,56,34,36,36,28,58,58,104,148,38,46,70,40,16
122,93,2,0,0,73,100,431,1609,2274,1214,427,435,355,413,558,568,444,637,1258,892,486,452,321,149
123,0,0,0,0,0,0,0,0,0,0,0,4,0,2,14,6,12,4,6,0,14,0,0,0
124,1570,816,462,306,238,4578,3150,5278,7952,8250,3720,2652,2298,2916,2572,2878,3370,4414,5092,4404,4552,2978,1634,1002
125,3025,321,0,0,3450,6313,7425,15387,15423,9846,7389,6810,7301,7790,7740,10197,13076,14212,19388,20325,14078,12633,12328,8352
126,1538,3,0,0,1808,5387,11295,26030,26992,17528,11246,11097,12642,13184,12907,13938,16916,20156,26910,25601,19445,16569,16130,10748
127,860,512,131,213,951,2485,1915,4842,9125,5971,4154,3459,3754,3662,3599,3765,3992,4906,5396,3813,2741,2500,2211,1654
128,22,0,0,0,59,73,340,975,466,440,244,281,372,329,363,474,489,633,927,477,515,502,495,216
129,0,0,0,0,0,0,63,218,150,66,33,50,89,53,70,148,242,202,217,203,197,133,120,0
130,110,0,0,0,53,482,337,940,1444,716,707,684,591,695,634,969,797,1033,1195,1161,989,705,646,443
131,1447,518,423,195,746,807,2790,6240,9498,7279,4142,3627,3754,4205,4117,4165,4792,5911,8051,5956,4403,4002,3938,2273
132,643,332,279,175,662,292,1063,1996,4514,2967,1549,1467,1534,1633,1744,1621,2018,2214,3168,2135,1424,1261,1365,690
133,5069,1003,636,412,2142,7122,11533,25538,34769,26750,13703,11547,12387,12925,12490,14819,17608,27134,37294,26567,19542,20829,18952,13611
135,1015,90,0,0,0,550,995,1725,3625,1850,1910,2095,2090,2110,2840,3095,3255,3790,4320,5485,4110,3090,3165,2450
136,42,0,0,0,342,430,952,2150,2520,1428,940,756,982,952,1068,938,1072,834,1108,1016,526,540,772,438
137,166,82,62,36,2149,1490,1419,2855,4252,2302,1602,1185,1163,1232,1132,1224,1173,1489,1676,1388,1177,1015,1043,827
138,580,2,0,0,1100,1594,2332,5092,3540,2532,1794,1374,1762,1592,1890,2186,2512,2820,3710,4314,2840,2774,2488,1822
139,84,0,0,0,0,132,736,2242,2068,714,436,482,496,572,632,524,666,728,828,850,472,506,452,226
140,52,0,0,0,0,56,444,1916,2266,614,166,216,202,128,160,250,382,870,1818,1966,1102,656,730,622
141,0,0,0,0,0,0,31,31,56,104,127,117,63,44,22,9,14,3,3,0,0,1,0,0
143,38,108,82,126,446,142,348,646,774,616,600,520,504,450,432,474,462,496,814,592,416,248,382,132
144,0,0,0,0,0,0,63,0,80,13,3,3,0,10,3,24,52,50,29,50,11,19,5,41
145,80,2,0,0,82,142,296,1282,1320,624,394,148,198,268,342,252,274,388,558,882,456,376,422,204
147,56,0,0,0,106,864,1578,2750,4194,2326,1206,1268,1714,1712,1658,1956,2196,2618,3194,2406,1466,1252,1286,704
148,291,250,115,118,277,1545,1220,3089,9708,4914,1335,650,478,665,986,1270,1377,2537,7015,2104,697,1152,905,547
149,598,114,0,0,1184,1060,588,1604,3002,2828,1964,2034,2160,2496,2282,2600,2406,2916,2826,2222,1746,1658,1406,846
150,585,2,0,0,336,380,1400,2396,3828,1728,1066,1019,1175,1434,1116,1454,1829,2057,2686,2215,1678,1798,1469,1131
151,10,0,0,0,0,54,120,503,258,188,93,130,193,144,177,204,264,271,552,370,228,238,235,130
152,341,0,0,0,145,1094,1568,2951,7332,4653,2390,2214,2175,2808,2763,2757,2937,3370,3814,2704,2020,2627,2566,1685
153,1672,8,0,0,2100,4008,4718,6670,17334,21470,13154,8854,9316,9778,8684,10090,10350,10648,14758,12366,10074,8270,7920,4314
154,307,61,0,68,422,938,2727,5805,5497,3055,2654,2474,2878,3385,2755,3250,3975,3318,2800,2568,1815,1557,1251,807
155,6,0,0,0,66,533,1190,1637,2576,1205,463,307,524,333,381,408,750,817,771,506,307,385,348,111
157,58,0,0,0,5,51,136,468,574,353,268,294,297,207,296,316,314,426,445,648,418,345,417,235
158,42,0,0,0,18,648,1086,2586,2780,1516,704,666,808,820,778,700,748,670,970,1470,690,718,748,398
159,191,0,0,0,164,706,1086,2371,2560,1294,879,542,545,508,434,644,908,1158,1622,1795,1579,1329,1348,871
160,56,0,0,0,55,234,906,2203,2008,1365,821,927,1091,1208,1234,1249,1433,1749,2057,2156,1338,1100,1081,497
161,2441,585,103,53,1872,3692,8421,18447,19702,14264,11352,10246,11410,10902,10408,11013,12563,13905,17230,18570,12863,11367,10752,7229
162,99,0,0,0,20,250,672,1396,1294,1575,1267,1181,1391,1569,1654,1797,2023,2022,2192,1496,1447,1505,1475,1050
163,308,0,0,0,348,756,1776,3278,2894,1802,1392,1556,1528,1588,1502,1626,1802,2260,2756,3090,2366,1946,2318,1530
164,309,0,0,0,0,36,1102,2666,6266,4274,2253,1575,1744,1880,1791,2319,2371,3067,5182,5304,4395,4283,4900,3670
165,1910,222,150,0,244,1010,3392,7044,9078,5832,3110,2796,3536,3808,3806,3838,4912,6802,10474,9952,6550,5828,5698,4892
166,68,0,0,0,27,276,622,1981,1068,661,262,295,335,273,352,203,462,398,687,768,442,516,567,328
169,1050,250,230,242,1156,6050,10591,25627,29676,22823,13749,12948,12193,13351,12870,14985,17161,21997,27166,25197,21767,23302,21471,12547
170,888,396,172,452,1232,2308,1904,2740,2244,1492,1308,1316,2076,2304,1612,1844,2300,2424,2624,2304,1584,2328,1660,1472
171,98,10,0,0,0,48,618,2192,2500,1600,1064,762,828,1120,626,870,1098,1202,1198,1466,668,744,780,354
172,131,2,0,0,26,1013,1161,2286,5786,2789,868,890,894,1117,1111,1217,910,2106,3024,1241,1033,1324,1358,502
173,173,0,0,0,107,451,672,1823,3761,6350,2835,1961,1909,1873,1889,2142,2405,3356,4149,4568,3272,3092,2385,1087
174,0,0,0,0,0,29,76,397,761,213,128,111,105,109,68,109,93,127,116,97,75,33,24,6
175,310,24,0,0,5,251,701,2346,3028,1491,861,1003,725,655,592,803,879,1480,2204,2600,1473,1507,1322,991
176,0,0,0,0,0,77,224,399,945,774,647,552,405,224,286,254,238,157,639,276,84,35,105,55
178,40,0,0,0,40,144,236,698,2098,1118,578,658,894,788,716,1164,1174,1892,940,746,486,436,408,108
179,54,0,0,0,0,20,52,8,76,18,18,36,40,2,4,38,118,92,2,116,42,50,8,20
180,145,0,0,0,175,262,597,1375,1266,769,421,540,646,670,760,872,805,946,1648,1462,1102,917,915,539
181,6,0,0,0,62,40,298,442,456,562,632,320,348,480,362,342,428,372,452,330,146,126,178,192
182,9971,721,234,75,6369,22523,49160,114960,124760,79364,50184,42695,43999,47997,45528,48733,55462,70286,96203,89018,63932,58896,61272,37055
183,0,0,0,0,48,30,108,138,144,154,210,154,142,86,102,184,150,236,232,122,98,88,74,50
184,930,19,0,0,214,1519,3688,7619,7930,5838,4580,4407,6096,7179,6273,6795,8645,10330,11431,8065,6718,7924,10790,3271
185,1010,39,0,0,259,4210,10959,22990,30433,17207,12826,10789,11636,11834,11563,13057,15853,22556,35121,36395,26153,23081,27514,18953
186,943,125,172,99,477,2499,1916,4145,7611,8445,3900,2474,2583,2868,3160,3694,4045,4253,5441,4929,3347,3347,2767,2204
188,156,0,0,0,183,602,2016,4495,2390,1854,1790,1716,1344,1396,1338,1367,1799,2065,3056,3248,2150,2187,2483,1149
189,212,0,0,0,11,175,1571,3403,3308,1945,1526,1743,1936,1885,1844,2545,2905,3437,5363,5257,3688,3447,4035,2600
190,464,140,160,90,1135,1102,2163,4529,4467,2089,1418,1625,1634,1847,1654,1964,2587,3846,7068,7158,4519,3943,3422,2118
192,1736,752,478,204,658,2106,1846,4188,5588,4894,2364,2308,2842,3754,2824,3368,3710,4396,5732,5202,3680,3308,4374,2594
193,0,0,0,0,0,0,130,128,434,585,189,83,57,33,52,35,116,362,227,134,116,98,68,15
194,42,8,0,0,282,850,1096,3920,6796,2418,1060,876,932,696,932,748,1004,1376,2382,912,622,372,574,546
195,2436,535,78,0,8331,6996,9794,17683,20693,12944,9928,10974,10455,10998,11541,12360,13332,13285,14146,14046,10004,8102,6272,4419
196,12463,1162,444,416,3776,19764,41227,99657,97271,66723,39119,32973,37773,39969,38306,42571,51827,59419,76533,75648,63343,58341,60243,42226
197,0,0,0,0,0,0,576,1608,2730,1782,1438,1568,1674,1894,1756,1950,2324,2654,3020,2428,1640,1436,844,94
198,260,62,0,0,0,94,242,1352,2722,1554,1262,1068,1306,1586,1562,1622,2176,2358,2194,1560,1372,1324,1654,774
199,41,0,0,0,33,68,554,695,1188,659,607,447,552,637,582,655,797,1136,1408,872,420,411,354,203
200,0,0,0,0,0,8,344,158,490,402,726,680,540,710,912,802,678,450,342,126,98,30,54,20
201,87,0,0,0,0,91,119,136,339,151,152,220,305,339,380,561,634,727,958,1128,925,772,707,522
202,4,0,0,0,0,392,589,2741,4365,2461,1421,1349,1370,1592,1487,1343,1667,1883,2563,1985,1328,1344,1196,493
203,22,0,0,0,63,52,295,515,571,362,240,185,247,223,267,232,265,213,259,179,113,74,91,77
204,838,78,0,0,2804,2847,2263,3349,3700,4190,3717,3527,3987,4348,3758,4384,4470,5450,5513,4970,3939,3820,2699,1748
205,0,0,0,0,26,566,852,992,1460,1360,1248,1184,1292,1614,1568,2136,2132,3082,3958,3612,3372,3046,2830,1892
206,598,10,0,0,636,488,790,1782,3516,2546,2106,1880,2348,2348,2344,2584,2700,2610,3112,3252,2046,2186,1496,934
207,2848,602,654,478,5328,10760,14468,28494,34422,21518,15348,14072,14670,14710,14676,15866,18134,20498,26082,25444,17628,15352,13206,8858
208,307,14,0,0,0,16,274,756,1525,875,848,578,650,818,784,891,927,1085,1250,1093,725,708,708,608
209,56,0,0,0,160,652,2647,6139,9761,6432,3550,3646,3483,3691,3708,4276,5036,5901,7367,6239,4221,3431,3358,1316
210,1068,0,0,0,1006,1506,2202,4020,5062,3022,2732,2588,3358,3304,3284,3840,4042,4362,4782,4466,3618,3226,2932,2490
211,1030,356,104,70,1708,3564,6266,14696,16070,8406,5040,4480,4566,4312,3880,3564,4692,4598,8938,9240,6866,7064,6642,4492
212,79,0,0,0,0,233,416,1044,1136,763,668,355,365,548,303,309,409,461,1021,1335,1097,1112,1184,929
214,132,0,0,0,0,327,1299,2307,5730,4578,2472,1959,2094,2643,2292,2394,2604,3306,4011,4143,2499,2817,2418,1014
215,0,0,0,0,0,24,94,98,160,14,72,44,14,40,34,52,22,28,26,38,20,24,14,8
216,63,0,0,0,0,1134,3938,8681,15791,12931,9056,8418,10074,10461,10647,11644,13806,16904,22852,17958,13418,13297,13267,7884
217,8673,459,312,291,3681,27750,49209,112869,156753,91758,55905,50901,57090,61602,57636,60936,70878,99189,148041,111537,80235,84495,92832,57645
218,0,0,0,0,0,15,83,205,141,68,46,4,30,37,25,140,222,255,380,523,321,310,307,218
220,604,176,74,48,238,622,1330,2984,5416,2888,1422,1350,1582,1970,1866,2210,3330,4254,6208,3400,2274,2200,1882,1288
221,70,192,182,278,186,1128,838,1808,4072,2312,870,1218,1008,746,1088,1846,2082,2982,3930,2098,1750,1410,838,566
222,339,0,0,0,2475,3679,2185,5761,5909,5280,4596,5132,5393,5636,5979,7520,7773,8259,8122,8355,6650,5965,4636,2111
223,596,116,0,0,844,1206,2120,4624,5038,3590,2744,3002,3068,3254,3184,3366,3542,3544,4342,4304,3214,2322,2584,1592
224,30,0,0,0,0,134,360,906,540,662,610,472,592,598,618,792,848,776,1170,1186,806,546,510,362
225,39,0,0,0,1,44,276,311,779,543,385,367,355,424,462,356,382,468,258,419,268,277,237,103
226,219,35,0,24,68,209,524,1060,1187,942,536,580,690,717,727,765,843,1100,1508,926,625,603,576,454
227,1929,673,57,0,541,3008,7464,16569,20313,12261,7100,6780,6906,7418,7803,8781,10093,13063,18179,17167,11765,10971,9612,6287
228,261,11,0,0,312,492,771,1767,1947,1300,904,726,785,719,763,833,1113,1257,1502,2245,1571,1351,1295,956
229,210,0,0,0,174,330,566,500,1066,642,424,486,434,516,680,788,920,1066,1558,1172,992,1006,1072,382
230,0,0,0,0,0,0,125,59,84,68,29,39,40,79,28,32,43,49,115,41,44,48,33,3
231,208,26,0,0,262,300,682,1694,2030,1486,986,914,1112,1342,1316,1330,1542,1504,1620,1450,986,848,978,676
232,194,0,0,0,0,210,1564,3712,2947,1483,808,912,931,660,685,469,555,807,1013,1476,1368,1094,1209,1196
233,84,0,0,0,88,936,1564,3044,4492,2912,2260,1780,1740,2128,1948,2136,1772,1916,1936,1752,1292,1304,876,380
234,208,0,0,0,4,104,322,1042,882,944,488,434,436,450,542,590,598,616,658,848,574,458,502,274
235,540,44,0,712,2824,9000,11684,22964,26280,12424,9368,7992,7872,8176,7976,8572,11996,18772,26068,18252,11348,9816,7300,2844
236,64,0,0,0,0,36,454,666,968,564,368,462,360,376,360,374,502,566,610,452,498,346,354,246
237,14,0,0,0,0,0,110,210,626,296,266,170,250,346,304,354,554,276,170,298,188,182,200,110
239,0,0,0,0,0,0,579,1380,1645,777,525,431,509,625,577,465,613,919,1553,702,617,573,623,367
240,266,0,0,0,783,854,1221,2183,2164,1563,1278,1440,1413,1671,1513,1849,2290,2252,2325,2336,1810,1923,2190,768
241,64,0,0,0,0,68,370,714,782,502,474,778,892,736,980,1240,1430,1660,2296,2260,1688,1668,1708,846
242,388,50,0,0,392,910,1692,4354,4914,3280,2468,2206,2422,2584,2528,2568,3010,3878,4152,3214,2452,1886,1948,1250
243,47,0,0,0,16,182,658,1050,1014,901,601,641,641,726,607,881,785,822,1056,1347,918,793,666,448
244,756,0,0,0,321,1878,3096,9792,15045,6684,4854,6600,6399,7395,7380,8031,10380,10581,15879,8409,6882,5742,5499,3120
245,4694,1508,598,1136,3348,5168,10898,33082,30954,16210,10748,9382,10986,9458,9366,11608,14492,18086,25454,25484,16170,14282,13336,10530
247,230,0,0,0,30,842,1396,3398,4672,2066,1616,998,862,972,878,932,632,938,1342,1842,1494,1698,1378,1266
249,54,54,0,0,202,104,146,480,862,758,662,556,856,1044,990,1026,926,1432,930,986,898,794,712,318
250,0,0,0,0,0,80,61,139,214,207,63,22,66,36,50,51,18,36,44,93,57,10,24,21
251,494,86,59,62,106,685,1437,3634,3536,1837,1250,1105,1302,1180,1544,1691,2004,2845,3169,3582,2642,2557,3494,2023
252,50,2,0,0,22,60,193,448,163,292,224,160,316,140,284,108,201,278,686,437,302,257,180,243
253,0,0,0,0,0,0,667,583,1754,1419,693,632,665,963,770,786,1142,1426,1161,845,504,554,539,50
