클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,1882,1274,66,0,718,1030,1818,3262,3556,3126,3556,3550,4370,4334,4834,5030,4830,5170,4974,3944,3672,3068,3364,2070
1,6107,1454,32,0,573,6868,8433,12886,19101,15381,16456,19056,21058,20214,22725,23749,25606,25836,26280,26837,25854,22949,21126,12643
2,2,0,0,0,0,20,46,120,174,100,122,76,138,168,80,130,178,342,134,78,68,16,12,10
3,536,12,2,0,215,551,782,1806,2175,1933,1618,1883,2667,2498,2447,2520,3040,2764,3196,2738,2158,1972,2537,1160
4,1750,680,372,264,2050,2452,3370,7520,13228,8082,5938,4890,4294,4702,4698,4534,4930,6300,7150,6598,4806,5252,5690,3174
5,28,0,0,0,0,21,118,242,488,517,357,322,258,198,222,191,223,233,329,249,167,166,193,127
6,108,0,0,0,2,507,672,2065,1656,817,709,700,1026,828,969,1022,971,894,1349,1504,1251,1265,926,542
7,88,0,0,0,0,50,216,480,723,515,233,274,266,364,309,451,406,490,527,653,494,489,579,344
9,153,43,0,0,89,244,768,1644,2022,1794,1786,1861,2173,2397,2578,3041,2889,3729,3239,2385,2075,2570,3488,1322
10,0,0,0,0,0,0,91,272,410,288,221,179,182,237,203,208,264,387,481,623,340,297,269,119
11,286,0,0,0,698,296,912,2012,2240,1510,1100,918,1310,816,632,536,522,1014,1472,1988,1462,1382,1700,1134
12,5035,231,6,0,2966,4272,10049,28972,36022,18256,12677,12286,12739,13476,14472,16745,18951,22254,34364,38896,25853,24220,23064,16258
13,125,1,0,0,82,107,192,617,771,603,472,445,611,512,552,611,488,611,588,594,452,303,332,225
15,0,0,0,0,0,54,994,2196,1672,1432,906,938,802,780,652,1012,702,600,802,1618,1106,978,1350,412
16,78,0,0,0,528,832,364,1682,3836,2934,2496,2424,2512,2428,2446,2208,2354,2266,2428,2232,1206,1540,1524,1052
17,307,121,42,51,950,1891,1683,4658,19281,7668,3196,2335,2311,2590,2858,2602,2915,4972,11911,3631,2341,2582,2092,1021
19,142,0,2,0,28,195,485,1371,2265,1246,1056,1021,984,973,1026,1005,1007,1267,1796,1548,848,1122,1134,418
20,0,0,0,0,0,0,77,249,135,229,127,95,63,39,77,57,24,26,7,11,19,43,60,78
21,4021,1764,1124,834,5788,5584,7251,15926,21077,17290,14957,13446,13156,14094,14671,15159,16417,17683,22801,15046,11943,12489,12063,4922
