클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
29,42,0,0,0,0,200,497,1877,2476,1173,776,577,686,556,653,571,695,821,1094,1252,900,706,736,502
30,2711,174,309,177,3504,5291,5951,12602,16809,10792,9631,10130,11820,12236,12339,14474,15449,17299,22363,22130,15134,13682,12733,9175
31,1257,324,61,15,270,991,1687,3119,4213,3476,3062,3371,3595,4329,4125,4823,5223,5197,6599,6256,4709,4263,4531,3018
32,4,0,0,0,16,230,256,170,504,770,436,276,204,332,470,234,186,574,808,546,98,126,206,52
33,10,0,0,0,0,3,364,1315,1741,641,509,403,287,462,424,341,367,457,418,253,229,158,126,62
34,147,33,76,82,223,374,343,872,1914,1753,964,690,666,534,605,501,772,1086,714,184,204,171,197,82
35,4515,435,0,0,3770,21730,56390,117225,239680,135510,59025,45790,48750,49480,50680,56530,68800,99740,152390,128130,89630,78790,60845,36940
37,2460,320,0,0,2470,3724,6851,16299,18787,11113,8833,8930,8804,9924,10055,11640,13246,14180,15642,14458,10107,10005,10232,5915
38,1116,122,30,0,874,998,3826,9182,12684,6004,4266,3378,3838,3962,3862,3854,3962,5138,8136,5384,3486,3256,3004,1996
39,408,69,0,0,176,276,791,1441,1893,982,697,701,657,573,436,675,710,1955,1834,1016,630,629,658,549
40,614,48,4,0,140,660,2190,7586,6214,3814,2110,1724,1288,1390,1076,870,880,2008,3092,4348,3230,2992,3406,2264
41,0,0,0,0,0,2,7,14,36,66,22,4,30,43,8,22,15,8,3,4,5,26,12,29
42,54439,6860,4256,3626,3346,43974,84938,218694,275275,217014,152922,152502,166621,196385,187474,208376,226016,266280,337785,293902,226163,254324,265153,192864
43,64,0,0,0,0,112,1048,1520,1758,1448,814,656,792,768,738,848,1054,1064,1276,1418,1232,1272,1026,654
44,11,0,0,0,0,50,64,114,232,109,151,120,127,100,109,132,133,162,136,100,110,136,78,45
45,98,0,0,0,314,720,718,2470,3382,2120,1468,1336,1584,1718,1650,1826,2182,2866,2694,2182,1988,1864,1816,1142
47,508,6,0,2,504,750,1492,4612,4420,3400,2456,2210,2482,2748,2354,2698,2890,2964,3334,3632,2324,2302,2418,1416
48,1723,63,19,0,962,3696,5305,14114,19466,11017,6923,6123,7113,7514,7411,8027,8586,10608,15469,11292,7681,7971,7696,4503
50,72,5,0,0,0,45,205,581,548,211,253,156,179,275,178,189,223,139,150,262,204,212,173,136
51,436,0,0,0,4,1476,4032,10948,8764,5324,4176,3480,3752,3864,2836,2928,3648,4632,5896,5960,4032,3656,4016,2312
52,184,38,0,0,4,103,135,295,1643,377,70,30,50,82,53,90,217,418,1428,368,156,69,33,91
53,2,0,0,0,0,54,303,489,724,670,514,387,607,731,519,366,402,484,501,633,374,362,300,156
54,10,0,0,0,0,0,892,2130,3598,2236,922,650,972,606,1002,716,786,988,1368,1278,922,874,898,606
55,431,18,0,0,68,244,1231,3143,2304,1219,1066,898,1085,1096,890,883,1066,1145,1171,1865,1450,1199,1216,972
58,200,0,0,0,24,192,282,1084,1098,344,338,288,228,202,36,132,210,434,684,784,732,522,908,380
60,1781,312,148,136,547,3646,7515,18216,25688,17243,10191,9092,9803,10224,9803,10671,11380,14505,22473,18333,13146,11942,12075,6629
61,0,0,0,0,0,0,83,114,266,125,113,155,117,106,101,120,141,103,236,19,31,2,4,33
62,1259,68,0,0,82,642,2769,8097,12598,9190,4207,3114,3380,4305,4191,3809,3704,4322,4763,4482,3384,3483,3813,2821
63,227,0,0,0,0,260,330,582,1171,1363,1032,979,932,1113,1150,1291,1594,1704,2011,2271,2163,2390,2291,1549
64,0,0,0,0,0,10,48,432,2054,626,266,192,100,242,256,98,206,262,514,374,204,152,184,108
65,1256,262,164,170,1258,1978,4386,12628,26708,13196,6676,5692,6286,6448,6316,6234,7072,10472,15190,11436,7992,7440,6846,3688
66,1093,615,96,0,0,520,481,723,2121,1260,1160,1026,1115,1268,1403,1697,1666,1935,2324,2468,2077,1734,1628,1232
67,955,178,0,0,1163,1372,3555,7508,9982,5901,3401,2915,3610,3834,3699,4023,4566,5232,6902,6332,4563,3913,3449,2412
68,4920,147,181,232,1010,13023,39312,93377,114638,79817,40886,31099,32467,32407,28613,36003,42217,51448,80808,79647,56336,56599,59020,40575
69,10772,1632,940,676,7453,19251,32533,63271,84818,56379,43756,36316,42649,44747,45511,52955,57931,68375,91096,95114,74409,67192,66839,43222
70,276,2,0,0,328,820,1172,3456,3174,1586,1156,1068,1092,988,862,708,774,764,1190,1366,864,772,1034,842
71,56,8,0,0,46,78,336,418,786,538,430,406,458,566,416,464,404,572,668,558,424,362,368,146
72,0,0,0,0,0,15,195,600,1268,697,497,335,433,258,167,60,65,372,883,82,159,249,338,155
73,758,106,0,0,662,1198,1354,3008,4546,2774,1818,1620,2046,2066,1804,1866,2526,2822,3648,3044,2206,2052,2458,1532
74,161,27,0,0,11,173,541,954,1831,1035,1234,948,1447,1088,1161,1112,1243,1114,1077,782,646,576,596,381
75,0,0,0,0,0,4,25,126,94,50,15,14,18,22,32,16,22,17,6,2,3,0,2,1
76,381,15,0,0,0,73,264,345,624,649,453,504,538,769,812,1045,1176,1410,1808,1445,1110,1063,1167,696
77,82,174,126,118,134,328,276,532,2060,1664,522,428,710,780,1020,664,782,976,1656,842,614,828,846,370
78,635,0,0,0,0,444,2425,5280,8955,10159,7109,5924,7546,8142,7666,8724,9391,10224,11664,8763,7197,7904,7691,5541
79,212,0,0,0,36,168,482,834,488,538,480,548,602,622,562,998,798,996,1192,1958,1030,858,920,546
80,24,0,0,0,0,308,258,888,734,442,90,20,12,72,56,116,140,220,174,390,232,226,440,332
81,162,0,0,0,0,412,1702,3394,3270,2610,1806,2150,2122,2132,1786,1860,2112,2268,2304,2566,1922,1238,1474,1010
82,3419,348,123,145,477,2670,6371,15948,22400,20575,14999,13391,15577,15620,15318,16136,17787,20375,25870,26876,19111,18736,17521,10671
83,99,1,0,0,138,181,640,1047,2232,2259,1308,1052,1510,2210,2927,3151,3799,4042,3282,2031,1162,1009,1030,654
84,210,0,0,0,182,294,440,738,1432,400,348,280,414,252,326,404,672,712,912,1306,932,892,918,440
85,198,0,0,0,39,421,657,2309,2985,1524,835,713,954,986,893,884,1141,1506,2546,2284,1415,1357,1767,1160
87,182,14,0,0,66,332,784,2492,2600,1188,1058,1044,1256,1368,1562,1678,1614,1842,2066,1448,1192,1002,1102,434
88,180,0,0,0,0,240,1242,2872,4684,3944,2646,2386,2780,3126,2926,2680,2822,3590,3174,3298,2198,2248,2476,1914
90,492,144,3,0,219,644,1428,3727,3130,2221,1316,1299,1468,1572,1565,1533,1848,2355,2884,2834,1881,1751,1918,1318
91,412,0,0,0,400,724,762,1552,1796,1594,1370,1404,1920,1822,2000,2090,2404,3234,4704,4646,3050,2642,2426,1786
92,332,0,0,0,704,932,1450,5472,13168,6878,3040,2524,2594,3032,2244,2562,2524,3018,3154,2576,2046,1872,1888,896
93,51,0,0,0,391,2405,2353,6873,18905,10300,6291,2886,3260,2365,3089,2731,4579,5550,9670,3723,2855,3784,2128,548
94,330,54,0,0,94,386,564,1543,2547,2108,1511,1964,1697,1564,1494,1678,1698,1749,2280,1848,1047,1107,1080,680
96,13,0,0,0,0,101,242,308,1170,1524,620,332,360,375,396,403,452,464,993,728,453,392,303,195
97,303,6,0,0,4,18,106,391,325,258,211,226,247,381,306,486,681,801,1356,1707,1234,1020,1169,771
98,264,0,0,0,90,524,762,1490,2418,1356,706,840,810,1172,1236,1144,806,1034,1570,1964,1774,1566,1586,1130
99,6,0,0,0,0,244,311,608,522,547,471,368,348,355,383,372,330,387,470,627,304,281,250,187
100,0,0,0,0,0,0,28,140,197,74,76,34,91,72,115,285,359,529,970,1088,568,478,636,271
101,942,92,8,0,137,1151,1064,3409,5034,5488,1755,1410,2141,2411,2851,3341,4076,5461,8602,7533,5904,6845,6455,2852
103,41,0,0,0,0,111,332,783,820,379,265,144,100,3,48,101,213,302,661,1007,801,647,588,382
104,186,30,0,0,176,992,839,1733,3023,1172,645,531,586,634,541,420,473,1534,1566,853,877,701,969,673
105,206,0,0,0,313,1106,2467,6855,11535,7958,4030,3497,3318,2617,2315,1348,1597,1706,1414,1819,3224,2441,2998,1076
106,3964,12,0,0,3620,10859,23975,58167,64852,40620,26896,23521,28403,29472,28748,31453,35976,41545,56364,57220,43032,37101,38028,25303
107,122,0,0,0,0,30,212,588,430,472,520,466,668,652,748,906,1132,1232,1488,1924,1226,1096,1140,636
108,2496,712,604,288,820,3444,5180,12868,17240,10028,7328,5668,6824,6956,6736,8380,8272,8972,13992,11284,7916,8060,8244,6144
110,24,0,0,0,17,227,287,372,451,398,312,260,366,292,355,360,451,552,1094,941,539,747,748,168
111,2896,572,18,0,1444,5112,6590,14806,16846,13954,13584,14152,17190,18172,17374,19160,21212,21758,21778,21844,18260,16252,17800,11282
112,0,0,0,0,0,0,76,62,436,274,304,378,374,640,534,658,660,638,732,706,512,426,580,226
113,65,11,0,0,1,6,151,153,229,147,130,116,133,112,153,187,207,297,431,476,278,304,238,137
114,11,0,0,0,166,394,761,3004,4146,2245,1153,1064,1140,1194,1315,989,1343,1949,3014,3264,1838,1520,1098,809
116,20,0,0,0,0,0,44,83,21,63,43,29,36,33,11,47,15,38,95,151,73,113,111,105
117,35,0,0,0,2,35,262,1038,1058,256,201,113,204,188,114,204,131,186,220,224,240,143,224,199
118,585,151,84,71,578,692,1652,3343,3580,3117,2196,2432,2601,2943,2905,2921,3243,3598,4085,3103,2701,2291,2370,1036
119,242,0,0,0,94,676,524,1184,1454,1052,1234,1250,1206,1636,1856,1744,1834,2262,2482,1594,1316,1010,1382,580
120,81,0,0,0,0,0,44,165,630,446,271,267,315,335,344,434,516,653,1154,1138,754,654,759,545
121,12,0,0,0,0,36,46,26,52,48,56,52,58,38,44,74,6,106,178,72,50,70,22,44
122,115,2,0,0,52,137,428,1925,3031,1519,606,568,448,609,547,649,552,786,1364,952,602,602,452,247
123,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
124,580,858,550,434,136,4250,3674,5832,9100,7612,3842,2736,2324,2614,2970,3108,3622,4574,5604,5162,5060,3768,2932,988
125,3722,372,0,0,3198,6478,7411,16434,16319,10834,7281,7058,8178,9696,9049,10989,13204,14997,21390,22017,14066,13936,14181,10152
126,1982,6,0,0,1810,5403,11772,28594,31617,19734,13131,11483,13876,14379,14041,15381,17583,20314,27630,27989,21078,18151,18576,12371
127,638,463,125,202,759,2436,2043,5259,10589,6843,4843,3511,3782,3675,3769,3804,4026,5172,7246,4186,3176,2780,2628,1505
128,45,0,0,0,63,118,447,1031,923,606,436,455,513,608,544,544,536,709,1054,571,498,694,562,274
129,0,0,0,0,0,0,87,264,221,77,34,40,27,53,37,132,171,205,211,209,202,200,141,0
130,149,0,0,0,40,476,370,918,1342,837,832,717,699,770,848,842,839,1036,1617,1477,960,975,739,554
131,1435,696,410,248,796,803,2854,6147,10844,7613,4182,3716,3946,4421,4135,4205,4894,5731,8351,6346,4724,4270,4093,2234
132,519,246,238,147,728,436,998,2227,4235,2893,1647,1333,1710,1622,1540,1561,1863,2450,3100,2289,1358,1265,1285,756
133,4263,1062,519,397,2250,7240,11900,26360,41282,28429,15823,13627,14123,14161,13429,16381,18513,27403,42453,30005,21514,23997,23476,14992
135,1325,190,0,0,0,455,980,1945,3815,1880,2535,2110,2825,2665,2710,3515,4065,4190,4845,6390,3885,3245,3640,2970
136,66,0,0,0,262,552,1152,2502,2876,2110,1276,1126,1224,1132,1228,1128,1270,974,992,1046,632,700,696,558
137,203,86,91,44,2046,1541,1290,2672,4389,2593,1846,1214,1198,1414,1431,1260,1203,1721,1900,1348,1337,1014,1145,861
138,638,0,0,0,1094,1618,2464,5428,3874,3070,1858,1626,1894,1722,1794,2290,2612,2826,2970,4200,3464,2746,2942,2096
139,108,0,0,0,0,164,652,2554,2190,1092,606,618,658,590,704,776,912,998,1124,802,778,572,686,302
140,60,0,0,0,0,14,470,2088,2298,776,372,60,92,152,216,164,398,670,1512,2388,1226,890,842,680
141,0,0,0,0,0,0,24,16,31,91,137,77,49,20,18,14,2,3,1,2,2,2,4,0
143,106,82,56,138,410,168,442,584,660,708,548,626,294,326,446,490,524,646,916,822,330,332,296,124
144,0,0,0,0,0,0,44,6,8,29,23,14,1,21,14,35,55,74,11,27,15,14,38,22
145,84,12,0,0,48,72,328,1588,1516,968,482,252,140,288,250,288,468,420,680,890,574,484,518,332
147,64,0,0,0,18,722,1634,3222,5106,2266,1576,1314,1820,1668,1668,1868,1794,2140,3866,2836,1738,1438,1334,1066
148,267,335,93,27,262,1570,1205,2992,10016,5223,1449,756,546,704,1001,1118,897,2359,6921,1667,666,978,725,541
149,570,76,0,0,1166,1046,634,1934,3218,3282,2360,2368,2212,2746,2534,2632,2502,2792,3212,2458,1980,2176,1560,974
150,536,4,0,0,295,345,1449,2803,4518,2283,1386,1191,1412,1475,1287,1255,1782,1965,2811,2503,1755,1772,1727,1210
151,5,0,0,0,0,48,88,440,324,242,100,100,114,206,197,278,308,228,484,427,248,296,304,220
152,444,0,0,0,133,1050,1490,3309,8663,5814,2806,2792,2693,3161,3237,3367,3015,3537,3935,2416,2074,2537,3236,2445
153,1948,0,0,0,2168,4268,5136,6120,16752,23106,13994,9898,10206,10634,10044,11660,12328,12912,17582,14764,10510,9550,9706,5544
154,376,101,0,36,360,972,2765,6896,6110,3718,3229,3036,3392,3628,3207,3272,3520,3414,3166,2840,1892,1830,1435,910
155,5,0,0,0,61,702,1287,1775,2952,1558,528,382,500,368,382,494,749,859,975,507,345,405,413,179
157,84,0,0,0,0,91,176,454,689,452,396,357,278,383,382,377,500,508,688,754,661,491,541,355
158,74,0,0,0,34,678,1340,3378,3448,1596,804,786,960,880,786,812,768,720,1056,1472,792,904,956,594
159,284,0,0,0,152,686,1336,2913,2965,1722,1065,536,514,539,581,698,1137,1349,1757,2394,1741,1642,1611,1120
160,100,3,0,0,83,287,965,2498,2260,1339,1124,1203,1576,1461,1527,1519,1767,1883,2631,2545,1485,1133,1221,609
161,3293,638,207,86,1893,3775,8720,20151,23391,15639,11748,10756,11657,11961,10956,11653,13260,14755,19115,20698,14045,12716,12226,8628
162,152,0,0,0,15,402,791,1703,1667,1640,1446,1481,1655,1792,1957,2182,2142,2372,2245,1891,1654,1540,1841,1208
163,400,0,0,0,388,810,1758,3540,3300,2244,1566,1600,1602,1908,1688,1534,1816,2162,2934,3248,2562,2230,2474,1840
164,1085,0,0,0,0,59,1249,3322,6761,5179,2545,1761,2231,2385,2148,2540,2870,3557,6131,5992,5050,4973,5879,4496
165,2494,352,106,2,304,952,3484,7712,10500,6484,3556,3106,3548,3920,4066,4114,5352,6884,11502,10760,6974,6422,6146,5254
166,113,0,0,0,36,217,702,2263,1333,561,361,364,277,275,434,425,535,467,908,1168,594,574,615,429
169,1546,316,318,234,938,6390,11743,28824,35039,25868,15985,14221,13327,13713,13786,17727,18603,23985,28691,31208,24260,27061,25023,14761
170,944,376,260,488,980,2432,1472,2664,2628,2252,1448,1556,2588,1916,2168,1480,1676,1972,2468,2200,1844,2444,2724,1776
171,250,0,0,0,0,70,684,2254,2776,2012,1898,2028,1528,1172,1040,986,1524,1114,1182,1476,924,1038,902,822
172,104,1,0,0,4,1137,1145,1955,6738,2483,1300,1047,1316,1609,1484,1607,1260,2121,3700,1782,1232,1340,1417,537
173,185,0,0,0,181,530,676,1700,4419,7538,3181,2017,1938,2112,2142,2255,2513,3123,4716,4935,3909,3877,3179,1438
174,0,0,0,0,0,11,117,551,1096,256,87,76,83,134,69,115,77,84,132,64,82,54,29,10
175,439,35,0,0,6,247,591,2476,3276,1502,1102,1136,916,859,659,779,1101,1323,2224,3050,1650,1490,1712,1085
176,0,0,0,0,0,70,222,519,975,727,635,316,371,283,184,252,197,159,844,352,94,168,191,109
178,30,0,0,0,46,200,306,658,2368,1506,872,694,1028,1574,1076,944,888,1386,1048,746,412,436,338,174
179,20,0,0,0,0,52,84,16,10,2,38,40,0,58,4,20,106,206,18,164,64,54,54,34
180,108,0,0,0,187,399,592,1739,1583,952,569,555,632,552,644,845,910,1106,1727,1613,1154,1120,1212,624
181,8,0,0,0,50,82,254,344,498,544,476,284,356,334,312,296,344,356,404,300,124,152,114,142
182,11154,887,171,83,6644,23909,52797,129153,149370,95276,58742,49558,52776,54900,51916,55824,61019,74892,108764,100684,70058,67235,71436,44987
183,0,0,0,0,46,42,74,108,38,124,76,128,144,86,68,80,164,144,140,124,94,88,68,86
184,1299,57,0,0,214,1789,3988,8501,8397,7238,5801,6069,7788,9298,8087,8353,9837,11467,12519,9510,7538,8142,11777,3719
185,4268,105,0,0,254,4212,11706,24774,36231,22555,14803,12989,14691,14221,13700,15372,17394,22835,39562,43690,29096,26196,31365,23518
186,683,108,53,76,530,2854,1789,4661,8436,9652,4944,2785,3097,3593,3489,3397,3597,4641,5724,4859,4091,3961,3583,2341
188,201,0,0,0,204,738,1847,5085,3336,2181,1779,1716,1802,1694,1859,1779,2224,1971,3657,3525,2595,2319,2809,1490
189,236,0,0,0,5,204,1617,4107,4175,2615,1987,1821,2196,2658,2427,2779,3152,4055,6631,6367,4366,4221,4978,3116
190,824,135,127,108,1238,1133,2432,4982,4709,2530,1606,1543,1791,1475,1872,1961,2659,3866,7481,8459,4880,4087,4057,2675
192,1266,636,304,248,764,1834,2096,4550,7752,5014,2560,2618,3594,4090,3428,3958,4102,4998,5968,6834,3674,4164,4786,2724
193,0,0,0,0,0,0,154,143,635,650,238,39,46,30,39,85,202,306,345,166,111,149,64,8
194,86,32,2,0,218,1128,1440,4018,7802,2948,1158,872,1094,924,798,718,1038,1356,2872,1028,698,308,858,630
195,2570,550,138,0,8763,7286,9477,18449,22395,12984,9895,11816,10878,11350,11229,12183,13540,12410,14887,14173,9875,8721,7309,5324
196,13456,1320,476,258,3676,20441,43982,114183,117014,71797,46451,39545,44658,48663,45550,48867,61589,69282,90663,93084,71128,71388,74652,49568
197,0,0,0,0,0,0,530,1536,2972,2290,1518,1566,1784,1754,1762,1788,1964,2622,3170,2640,1670,1610,970,114
198,330,68,0,0,0,240,374,1148,2922,2480,1686,1588,1820,2328,2410,2548,2616,2846,3194,2480,1634,1612,1896,1094
199,58,0,0,0,51,42,495,1086,1301,1001,654,680,669,587,764,807,972,1258,1477,933,573,551,389,236
200,2,0,0,0,0,16,318,234,442,300,488,412,304,404,392,768,484,260,212,74,82,62,40,32
201,94,0,0,0,0,66,103,211,423,192,168,191,319,372,448,541,700,887,1035,1313,1044,956,964,691
202,22,0,0,0,0,390,661,3062,5946,3356,1630,1363,1534,1701,1473,1573,1507,2155,2983,2198,1441,1312,1382,555
203,22,0,0,0,15,57,326,593,580,427,281,186,273,284,237,244,251,251,254,162,126,65,50,75
204,785,120,0,0,2854,2616,2542,3554,4135,4319,3485,3767,4291,4287,4383,4219,4588,5432,6557,5097,4044,3986,2819,1868
205,0,0,0,0,10,280,942,1038,1246,1414,1252,1350,1560,1596,1780,2260,2584,3426,4628,4428,3564,3048,3390,2038
206,722,26,0,0,738,700,822,1948,3632,2794,2268,1832,2252,2352,2364,2812,2758,2910,3568,3524,2332,2576,1884,912
207,3512,656,646,446,5728,10906,14942,30418,37774,23346,15912,14842,15798,15984,15032,16980,18122,20550,26828,27332,17936,16274,14990,9882
208,184,39,0,0,0,31,218,864,1596,1110,806,696,745,826,812,762,852,1093,1407,1241,875,747,778,575
209,62,0,0,0,147,651,2834,6971,11138,7239,3824,3966,4392,4664,4628,4854,5204,6089,8750,7288,4873,4358,3993,1656
210,1062,0,0,0,1006,1566,2330,4488,6014,3724,3298,3040,3370,3862,3694,4022,4500,4664,5034,4710,3686,3620,3666,2636
211,982,324,68,30,1800,3522,6398,16354,19022,9558,5740,4574,5604,4728,4052,4142,5264,6372,10196,12448,7998,8428,7984,5192
212,107,0,0,0,0,321,611,1556,1616,1178,991,476,357,525,213,323,237,347,1417,1758,1255,1314,1571,1169
214,225,0,0,0,0,333,1602,2457,7350,5751,3198,2328,2268,2979,2619,2700,2910,3867,4512,4644,2658,3126,2811,1164
215,0,0,0,0,0,18,52,186,182,36,56,30,84,34,54,60,38,62,42,30,8,20,10,2
216,146,0,0,0,0,1394,4465,10044,20684,17649,11864,9628,11316,11384,11221,12188,14278,18579,24950,19292,14864,14701,14529,10031
217,10287,462,303,315,3387,26595,49446,123003,185211,105273,65151,59877,68277,73140,68301,72720,82404,106218,167622,132555,95160,96318,110289,68334
218,0,0,0,0,0,11,37,262,42,37,6,11,93,28,144,111,183,267,421,631,367,344,363,220
220,444,184,132,72,224,588,1060,3188,6218,3234,1842,1358,1756,1730,1800,1862,2070,3242,5844,3186,1968,1908,1902,1154
221,144,184,140,350,154,1262,988,2030,5706,2054,1214,1122,910,1026,1526,1494,2052,2750,4032,2320,1970,1748,1634,674
222,274,0,0,0,2418,3288,2718,7405,7278,5774,4834,4298,5840,5610,6114,7356,8831,8167,9092,8107,7110,6803,5264,2561
223,702,78,0,0,1016,1340,2262,4212,5132,3418,2840,2852,3022,2822,2994,3066,2938,3712,3766,3666,3136,2506,2294,1642
224,30,0,0,0,0,116,730,1020,762,750,796,592,758,746,814,936,1080,1060,1390,1386,924,688,728,386
225,21,0,0,0,1,44,296,371,802,542,407,515,479,558,473,406,478,559,363,497,296,296,204,112
226,185,47,0,16,62,254,529,1266,1494,843,655,691,694,841,840,824,884,1038,1758,943,683,740,561,389
227,2261,856,37,0,496,2642,7722,19199,24517,13967,8031,7286,7405,8014,8492,9261,10656,13154,20175,19883,12974,11969,11877,7591
228,362,18,0,0,237,424,937,2278,2257,1276,1308,1003,706,733,708,889,1082,1236,1782,2434,1813,1599,1550,976
229,214,0,0,0,228,224,468,498,1110,656,520,674,832,682,676,806,1138,1358,1736,1336,1002,1026,1124,566
230,0,0,0,0,0,0,49,69,99,64,48,63,66,50,52,68,21,27,54,54,36,62,27,15
231,244,102,0,0,410,240,582,2254,3068,1760,1582,1344,1116,1396,1502,1560,1506,1534,1416,1348,1084,936,1302,830
232,269,0,0,0,0,192,1571,4499,3547,1814,1046,1090,1023,767,778,586,799,732,1091,1601,1641,1349,1329,1521
233,68,0,0,0,0,1100,1504,3556,5972,3748,2920,2128,2348,2756,2020,1996,2280,2344,2364,2320,1796,1600,1228,576
234,220,34,0,0,36,198,380,1182,1002,770,478,512,604,620,524,590,738,792,764,766,726,490,526,448
235,968,52,0,816,2992,9112,11956,25832,29644,15268,9616,8012,8688,9848,8648,9536,11672,20224,27372,19468,11612,10460,7868,4180
236,82,0,0,0,0,48,468,730,1496,1124,570,694,518,648,500,606,696,694,972,632,546,484,514,372
237,22,0,0,0,0,0,102,142,936,274,252,188,200,178,352,382,320,206,290,322,310,194,250,130
239,0,0,0,0,0,0,531,1758,2066,933,678,661,784,600,535,424,603,964,2094,1003,761,762,657,572
240,244,0,0,0,797,865,1391,2250,2373,1692,1640,1741,1927,1991,1658,2047,1992,2328,2602,2355,1976,2091,2227,836
241,94,0,0,0,0,62,300,650,866,616,476,594,938,866,1000,1024,1486,1564,2162,2234,1690,1812,1834,902
242,460,32,0,0,274,944,2008,5788,6166,3732,2620,2230,2698,2592,2742,2430,2842,3350,4822,3186,2488,2152,2374,1290
243,79,0,0,0,0,257,716,1222,1511,1127,703,677,653,745,764,826,996,995,1233,1323,978,738,822,502
244,1191,9,0,0,444,1851,3153,9528,16053,7950,6801,7119,7575,8577,8358,8613,9867,9225,16674,9942,7554,6474,5634,3678
245,7010,2242,654,1042,3478,5372,10984,35646,33246,15944,10910,9082,10154,9582,9538,11594,11956,16112,25970,27238,17006,14670,13478,11372
247,242,0,0,0,26,922,1510,4404,5780,2316,1544,1268,1014,854,1070,560,570,696,1788,2238,1968,2118,2018,1436
249,154,2,0,0,300,120,156,464,892,1130,756,720,1034,974,998,898,908,1382,1098,960,828,988,640,512
250,0,0,0,0,4,95,51,156,243,181,79,53,37,51,49,31,7,42,15,75,32,24,43,28
251,522,94,63,63,184,770,1363,3898,3786,1639,1421,1293,1571,1461,1835,1888,2505,2729,3462,4691,3553,3252,3833,2301
