클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,3522,1466,70,46,756,1382,2058,3556,4108,3616,3132,3530,4096,4080,4306,4766,4902,5034,5064,4110,3374,3360,3622,3158
1,7160,1230,0,0,652,6965,7931,12811,18269,14736,14588,15963,16870,18670,18698,19485,20759,21807,24665,22684,22223,19737,18530,12722
2,0,0,0,0,0,30,144,120,152,52,68,50,82,100,54,102,176,240,156,50,64,20,14,4
3,356,10,0,0,209,516,1301,2057,2450,1701,1422,1808,2197,2190,2298,2468,2789,2672,3112,2173,1724,1955,1953,1085
4,1878,1110,366,268,2056,3670,4578,9346,12588,7906,5044,4114,4800,5080,4588,4676,6158,6330,8264,5574,4568,5468,5164,3270
5,20,0,0,0,0,0,62,226,518,333,264,257,308,285,195,204,381,317,327,226,202,137,188,135
6,108,0,0,0,2,454,870,1229,1096,975,593,724,1136,1028,1398,2643,1243,1059,1344,1406,860,885,1181,393
7,108,0,0,0,0,10,267,572,748,332,266,281,296,292,290,353,427,447,661,644,458,392,534,290
9,157,39,0,0,104,345,777,1669,2357,1615,1714,1636,1855,1961,2258,2560,2526,3332,2426,1872,1940,2571,3553,1140
10,0,0,0,0,0,0,54,293,400,192,184,194,160,165,143,144,225,230,472,573,290,205,165,75
11,360,2,0,0,816,458,932,2932,1524,1402,1060,1106,702,414,548,562,2546,1040,1272,1902,1676,1536,1588,820
12,2154,138,0,0,3640,4674,9651,32691,32867,13525,10752,10597,11569,12035,12787,14548,18285,21000,33621,38630,23381,21633,20536,13506
13,64,0,0,0,80,170,363,1254,776,306,190,461,253,363,423,1034,1582,547,675,500,322,316,379,211
15,0,0,0,0,0,86,968,2302,1294,1186,628,738,514,604,632,782,708,524,694,1292,966,758,1058,222
16,78,0,0,0,664,884,510,2280,3798,2768,2250,2008,1848,1964,2022,2140,2014,1708,1824,1736,1210,1678,1342,776
17,342,86,105,62,1472,2286,2157,6512,22945,8632,2841,2370,2372,2664,2802,3531,3400,6507,15043,4221,2913,2717,2521,1350
19,194,0,0,0,30,213,402,1658,2031,1416,961,904,810,848,808,994,1088,1211,1679,1440,1050,929,908,335
20,0,0,0,0,0,0,136,328,196,192,112,100,87,60,44,70,5,22,16,13,53,18,23,65
21,4131,1386,841,800,6277,5905,9115,17756,25136,17440,13853,13134,12740,14105,13931,15624,16273,18830,23551,15540,12888,12431,11315,5777
22,30,0,0,0,0,94,248,414,528,382,194,148,186,168,132,118,216,216,132,210,162,68,4,16
23,784,60,0,0,789,1901,2902,6482,7654,5125,4070,3759,4545,5064,3607,5339,5394,5214,4550,4961,3579,3636,3673,2116
24,204,0,0,0,0,432,1428,3508,4674,2728,1934,2136,2390,2462,2586,2262,2654,3144,3734,3534,2202,2104,1950,1308
25,26,20,0,0,10,50,4,88,30,16,36,14,24,82,40,40,46,84,112,94,58,60,80,54
26,0,0,0,0,0,104,154,640,1440,1068,806,658,692,832,728,726,706,1050,1506,1234,796,894,750,242
27,0,0,0,0,0,0,528,1122,1556,582,416,292,406,418,318,380,256,394,698,888,830,712,958,526
28,8,0,0,0,0,98,204,626,478,246,138,30,192,150,244,248,422,570,754,970,776,864,742,522
29,32,0,0,0,0,142,536,2016,2378,1080,767,586,681,665,539,528,723,828,1031,1225,865,698,804,495
30,2707,237,252,165,3474,5577,7162,15885,16569,12811,11601,11537,13563,13251,13133,16200,17825,19139,23075,22718,15274,14549,13232,9203
31,1293,404,97,13,418,1090,1945,4860,4304,3388,3422,3609,4127,4286,4574,5339,6120,5840,6693,6536,4803,4419,4631,3159
32,28,0,0,0,2,118,184,324,762,592,506,238,318,392,540,250,238,824,998,720,276,296,270,98
33,5,0,0,0,0,4,514,1364,1939,725,494,464,429,418,386,341,240,420,431,276,241,154,142,58
34,257,49,116,93,247,414,464,1010,2183,1738,1017,729,672,575,766,776,811,1155,832,384,242,235,187,85
35,5375,300,0,0,4880,25110,60825,152275,273390,166665,66335,52145,55525,55570,56115,66095,80460,124995,172880,136530,91035,91710,65715,40165
36,540,22,0,0,372,1918,3720,8742,6374,4336,2108,1984,1518,1622,1376,1154,1300,1758,3084,4406,2056,2038,2442,1900
37,3244,402,0,0,2581,4670,8885,21752,17981,11811,10313,10120,10382,11363,11888,13660,14967,15936,17226,15684,12253,11320,11130,6494
38,1070,234,46,0,764,1426,4930,11902,14622,6780,4940,3952,4440,4204,4058,4450,4446,6266,9238,5730,3918,3550,3346,2190
39,349,76,0,0,173,444,949,1734,1697,977,828,658,629,591,550,686,1005,2796,2108,742,538,634,688,564
40,646,102,16,0,136,644,3170,8586,6042,3948,2254,1642,1448,1702,1076,1620,1176,1880,2932,4044,2402,2660,2956,2210
41,0,0,0,0,0,0,8,45,16,24,36,3,9,13,18,17,23,3,38,23,87,34,25,46
42,59493,6013,4109,2793,3871,49567,94451,221088,278719,210490,145236,143465,164787,190260,181293,207557,223321,288526,359751,301042,243124,268506,289828,205002
43,52,0,0,0,0,182,1176,1964,1622,1560,872,834,868,1042,1016,996,1256,1192,1530,1420,1080,1198,1122,746
44,41,0,0,0,0,28,110,137,247,139,113,121,157,121,149,128,159,176,159,160,142,170,137,65
45,66,0,0,0,386,772,956,2212,3700,2388,1560,1846,1716,1824,1994,2116,2418,2816,2634,2148,2302,2744,1834,1276
47,514,12,0,0,398,918,1932,4880,5448,3318,2680,2770,2844,2926,2988,3204,3550,3608,4094,3936,2526,2366,2768,1558
48,1910,77,12,0,1226,4162,6991,17147,22489,11510,7355,7168,7841,8162,8395,9822,9567,13084,17699,12114,8571,8377,8463,4645
50,80,12,0,0,0,32,179,2213,825,163,227,166,190,256,277,306,181,210,233,230,159,255,216,123
51,392,0,0,0,16,1120,4844,27376,9420,5132,3592,3376,3736,3712,8748,15108,5580,5108,6448,5932,4168,4000,4488,2140
52,156,44,0,0,2,37,175,386,1989,471,85,38,67,131,64,109,196,652,1545,183,114,45,69,81
53,8,0,0,0,0,116,397,836,879,639,409,324,592,703,515,445,283,422,582,639,408,409,356,234
54,4,0,0,0,0,0,1036,1752,4040,1760,1522,540,856,622,644,620,922,998,1374,1108,882,846,852,652
55,606,25,0,0,200,403,1730,3451,2916,1263,1130,1037,1103,1075,959,1039,1185,1115,1313,1751,1448,1427,1308,1207
