클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9100,746,0,0,111,12963,52291,136744,139629,85851,65194,57976,60752,62598,60409,66340,81415,92499,118073,98435,64093,57436,52216,30518,37.640620757407405,126.91827496666666
1,24236,1769,0,0,239,31415,82013,218344,479934,289736,212820,195943,194217,209069,202832,207281,239201,294087,400737,274298,193776,187839,158063,87489,37.554672516857146,127.00978886571428
5,6450,0,0,0,1,8182,31034,95086,104255,55203,42256,41574,45685,46048,45236,50985,61202,65913,83068,72500,44450,40366,39990,22960,37.549852478630136,126.84327391369862
6,5887,5,0,0,40,4310,39094,102673,264288,143260,103219,96093,98964,110148,107962,114287,127939,163665,258061,145927,96368,81840,68807,27848,37.48650292229167,127.01878307708334
7,9938,18,0,0,36,14189,40871,117630,235741,121551,75891,71369,74478,80928,74368,79029,88815,117351,202214,120582,82223,78541,69112,38916,37.53856653323529,126.94656868235295
8,12276,124,0,0,35,14112,65601,148388,221116,174996,138657,132864,135528,143348,144043,154595,170934,192700,248991,202631,146709,135060,107254,52007,37.540276871509434,127.09157076037735
9,5581,0,0,0,29,10391,35775,76797,99188,55653,36392,33390,34983,33925,31466,35091,44316,52662,69830,59268,38864,35578,32509,19633,37.59379516368421,126.94136173508771
10,4058,122,0,0,27,8087,20433,54951,68762,35727,23637,21386,24358,24523,23281,26287,31943,34722,49120,43396,26542,23275,20925,12845,37.49099402638298,126.83816765531915
11,10446,803,0,0,25,14642,48366,152306,158503,84798,58390,53314,54975,56027,52307,58473,71426,82328,109570,95737,60478,51478,54205,32563,37.618257858250004,127.08888587250001
13,4750,20,0,0,0,7154,19006,52334,62099,36010,26167,24901,27086,28213,26323,28777,33210,38992,52200,45803,26965,26303,26378,13715,37.545206293142854,127.14775069142857
15,4518,63,1,0,13,4619,14985,38209,73095,36659,36328,27652,27617,34309,25722,30380,36567,46689,54802,39465,27268,31337,28512,19070,37.59496507482759,127.03444572931035
17,18440,496,1,0,76,22299,67104,174421,293839,168545,110785,107861,113967,119440,111758,120111,139601,188837,283164,197990,137720,132099,124676,73489,37.53180331842105,126.90143844035087
19,4883,0,0,0,29,4446,25655,65744,76967,55844,43914,42976,49010,55741,53269,57549,66631,72500,77287,59890,37111,40692,52056,16811,37.49748133567567,127.0662759027027
20,5664,14,0,0,0,7579,19670,54015,84805,52552,34167,31899,31677,33874,31078,34486,39053,45211,64243,49981,34564,34022,30058,18020,37.48661260913044,126.97160574492754
21,17988,0,0,0,93,26103,67664,172681,225906,145694,106086,99152,104748,105885,107519,114238,133074,154876,215100,190392,127033,113372,105419,68057,37.63763869479167,127.02500148541667
22,7567,1,0,0,39,13988,35650,73321,106287,62831,44414,41257,45053,45707,44023,49362,58667,70841,89051,81199,51307,45236,41718,22938,37.581115417826084,127.08651137173912
23,20885,396,0,0,57,15552,66893,175349,350300,279807,154984,134215,146049,164338,162886,171559,187770,258656,414127,296771,184279,185534,170926,93477,37.50451202065217,127.02470427608695
25,13084,199,0,0,37,21756,61670,172158,297117,138870,91191,84941,90179,98231,92582,99394,118443,148104,239458,172719,102458,90824,80421,47825,37.567475747391306,127.05770306304348
26,18964,1378,2,0,81,22903,82866,195371,548200,260729,138458,130698,138602,156900,159879,175443,195245,258112,485964,277349,160530,154212,121939,62411,37.54302093014493,127.04969984782609
27,7646,167,0,0,39,19022,68221,141243,161872,118215,107035,113778,118072,128582,128010,131788,136661,168147,209807,151474,101926,90272,81673,37297,37.56186748842105,126.80779377017544
29,22404,3,1,0,2636,65400,123710,384014,981368,515444,224225,194839,203936,220146,216769,232619,267698,441406,836455,481521,281017,254174,188594,100581,37.48156954803279,126.88153083606558
30,216107,13750,0,0,17750,309869,939861,2339890,3905028,2716779,2009475,1966033,2089310,2207836,2107595,2341458,2576281,2981028,3897029,2810738,1954359,1782368,1529020,844923,37.5476151796,126.974896176
