클러스터,00시-01시,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,위도,경도
0,9038,844,1,0,118,11316,42385,112733,122117,73612,56927,52492,56592,57736,57084,61479,72476,81951,109773,92155,58234,52814,48262,28829,37.640620757407405,126.91827496666666
1,22472,1599,2,0,343,28023,69501,162709,429980,270868,179439,177860,182706,194069,190372,194088,211200,269517,389655,257486,179758,161178,139674,79436,37.554672516857146,127.00978886571428
5,5874,0,0,0,0,7302,26703,73034,89120,51687,40563,40634,45648,47746,45981,49631,54736,61990,79951,71837,41873,38749,37745,21875,37.549852478630136,126.84327391369862
6,5279,2,1,0,48,3979,33852,88288,249958,138774,105373,104849,107476,122101,122144,126725,136255,172907,264380,152527,94132,82390,68299,28886,37.48650292229167,127.01878307708334
7,9376,3,0,0,40,13338,36178,102210,226342,115740,71387,69615,72337,81215,74971,80362,87580,112640,203168,119601,79278,75847,65406,37025,37.53856653323529,126.94656868235295
8,12090,247,1,0,18,13641,57378,132398,207628,170779,142817,140077,145076,153094,151060,163511,174818,190907,245819,199429,140389,127489,104968,52382,37.540276871509434,127.09157076037735
9,4708,0,0,0,14,9520,28470,63249,87982,49027,34489,31264,31557,33317,32554,33817,39727,48667,64361,56472,35155,32470,28583,17734,37.59379516368421,126.94136173508771
10,3657,51,0,0,14,6952,17839,44724,58862,33454,22515,21041,23320,23855,22455,23906,27940,31692,46199,41297,24562,21478,19062,11968,37.49099402638298,126.83816765531915
11,9780,609,0,0,21,12749,40939,135278,140386,72078,51579,48629,53704,54403,49721,53530,61855,72924,101304,92301,55079,46942,49591,31627,37.618257858250004,127.08888587250001
13,4294,0,0,0,3,6696,16701,43827,58669,33515,25715,24675,27147,28193,27153,29002,32388,38629,50188,45873,25798,25235,24993,13173,37.545206293142854,127.14775069142857
15,3612,45,0,0,34,4301,12235,30811,62428,32200,22948,20249,25569,28083,23667,25296,30238,39917,46729,34807,22795,22089,21732,15009,37.59496507482759,127.03444572931035
17,16935,533,0,0,17,19620,61178,155134,271348,151727,99043,100713,104550,111120,105587,110739,124848,172807,267897,197962,126859,123993,115976,70406,37.53180331842105,126.90143844035087
19,4645,4,0,0,26,4130,23679,50344,73617,54976,39805,40862,52015,56821,50115,55082,58705,76457,77770,58024,35472,38247,55207,16064,37.49748133567567,127.0662759027027
20,5240,4,0,0,0,6761,16558,44731,80415,49326,32896,30375,31600,34131,32122,34453,36861,43737,60114,48634,32180,31716,27943,16550,37.48661260913044,126.97160574492754
21,16595,0,0,0,61,23273,57839,147242,212517,136298,100048,95258,105298,109806,109115,116625,129177,151031,213817,187169,121882,109176,100003,65358,37.63763869479167,127.02500148541667
22,7514,0,0,0,24,12106,30068,62143,99171,57835,42105,40044,43129,44948,44179,48350,56019,66752,86600,79132,48297,43026,39583,23094,37.581115417826084,127.08651137173912
23,23256,457,0,0,66,15752,62858,162170,341990,278499,154639,139281,154063,173992,173665,183769,200999,266334,427698,305983,185010,188652,178354,100214,37.50451202065217,127.02470427608695
25,12641,332,0,0,48,19442,55756,149031,287010,133009,89952,85213,89897,100014,93760,99528,116116,147721,238467,171047,95092,85432,75975,45675,37.567475747391306,127.05770306304348
26,18124,1281,2,0,99,20946,71668,168892,532454,251076,129301,117432,121397,136955,141473,149269,162125,227695,447642,243808,136477,127053,104260,55809,37.54302093014493,127.04969984782609
27,7631,167,0,0,32,18641,60474,128645,153470,107420,102149,113044,119117,128125,134450,136880,136549,165672,211797,155732,100017,88679,83202,34803,37.56186748842105,126.80779377017544
29,20949,0,0,0,1799,58636,112609,350102,968123,511851,217944,194601,201724,220882,217606,230878,264134,432847,846971,486279,276944,253494,185414,99936,37.48156954803279,126.88153083606558
30,203664,12600,8,0,16706,281826,790794,2028468,3573235,2464747,1835770,1914766,2078712,2215191,2131438,2321586,2462255,2823216,3753320,2718315,1833045,1646407,1433760,800303,37.5476151796,126.974896176
32,10031,2256,0,0,16,18390,41652,105768,148750,80837,59237,55793,62057,63938,61464,65040,77420,89432,120166,105411,65773,58243,59284,36516,37.59112262423077,126.90973762884616
35,7533,3,0,0,15,8925,35674,79183,144398,87205,63547,64096,73373,79981,77160,81661,91081,104175,139458,98637,68818,75581,67905,27862,37.51344702022727,127.12093440227272
41,14598,2,0,0,11,19624,33679,47375,88872,73100,52356,53186,64899,75402,77697,82495,101442,131635,172393,134473,89826,95568,99185,67676,37.53271991566667,127.00123545833334
